User-ID,Location,Age,Rating Count,Average Rating
157655,"sydney, new south wales, australia",45.0,9.0,7.222222222222222
157799,"heemstede, noord holland, netherlands",42.0,6.0,8.0
157811,"kissimmee, florida, usa",34.0,12.0,9.166666666666666
158226,"oslo, oslo, norway",26.0,37.0,7.54054054054054
158254,"asheville, north carolina, usa",28.0,12.0,7.75
158295,"cleveland, ohio, usa",,79.0,6.544303797468355
158433,"nahant, massachusetts, usa",,33.0,7.484848484848484
158506,"woodland hills, california, usa",52.0,6.0,8.5
158606,"dunedin, florida, usa",72.0,6.0,7.833333333333333
158774,"harrison, new jersey, usa",34.0,7.0,7.142857142857143
158846,"sagle, idaho, usa",54.0,5.0,8.6
159033,"taneytown, maryland, usa",46.0,16.0,8.3125
159506,"portland, oregon, usa",28.0,28.0,8.5
159732,"watchung, new jersey, usa",47.0,6.0,8.833333333333334
159754,"niceville, florida, usa",60.0,5.0,7.8
159858,"atlantic beach, florida, usa",37.0,17.0,8.058823529411764
159977,"oklahoma city, oklahoma, usa",,8.0,8.125
160062,"cheektowaga, new york, usa",,6.0,6.833333333333333
160401,"akron, ohio, usa",30.0,12.0,5.916666666666667
160558,"hooksett, new hampshire, usa",28.0,32.0,8.0
160571,"limoges, n/a, france",,6.0,8.666666666666666
160681,"niles, michigan, usa",28.0,5.0,8.2
160735,"blaine, minnesota, usa",39.0,8.0,7.625
160819,"miami, florida, usa",43.0,11.0,9.818181818181818
161037,"milton, ,",32.0,7.0,8.142857142857142
161039,"fredericton, new brunswick, canada",30.0,9.0,8.11111111111111
161041,"lisbon, n/a, portugal",24.0,17.0,7.235294117647059
161200,"catonsville, maryland, usa",43.0,5.0,7.8
161831,"florissant, missouri, usa",33.0,8.0,10.0
161872,"brandon, mississippi, usa",27.0,5.0,9.0
161880,"norfolk, virginia, usa",31.0,5.0,7.4
161882,"lasalle, ontario, canada",49.0,5.0,8.8
161936,"gisborne, victoria, australia",53.0,10.0,8.3
162001,"bothell, washington, usa",,8.0,8.125
162052,"danville, virginia, usa",51.0,16.0,8.4375
162311,"largo, florida, usa",22.0,7.0,8.571428571428571
162376,"lynn, massachusetts, usa",23.0,8.0,9.0
162538,"janesville, wisconsin, usa",49.0,5.0,5.0
162590,"n/a, british columbia, canada",,5.0,8.4
162639,"kelso, washington, usa",,48.0,8.25
162671,"yarmouth, nova scotia, canada",19.0,6.0,9.833333333333334
162738,"waterford, michigan, usa",35.0,29.0,7.758620689655173
162827,"seattle, washington, usa",,5.0,7.8
163202,"los angeles, california, usa",26.0,7.0,9.285714285714286
163307,"tulsa, oklahoma, usa",24.0,6.0,6.333333333333333
163319,"günzburg, bayern, germany",34.0,10.0,7.6
163326,"gum spring, virginia, usa",28.0,5.0,8.4
163329,"bellingham, washington, usa",,5.0,5.0
163358,"toronto, ontario, canada",21.0,10.0,9.3
163430,"huntsville, texas, usa",,5.0,9.0
163488,"salem, ohio, usa",24.0,12.0,7.583333333333333
163570,"lincoln, new brunswick, canada",50.0,35.0,8.914285714285715
163804,"bonaire, georgia, usa",43.0,17.0,7.470588235294118
163851,"phoenix, arizona, usa",26.0,7.0,7.571428571428571
163973,"são paulo, são paulo, brazil",46.0,22.0,7.363636363636363
164096,"lisboa, lisboa, portugal",29.0,11.0,7.363636363636363
164323,"delta, british columbia, canada",31.0,30.0,7.7
164480,"bronx, new york, usa",44.0,5.0,5.8
164533,"sitges, barcelona, spain",46.0,12.0,7.083333333333333
164581,"costa da caparica, ,",30.0,5.0,6.2
164584,"manchester, new hampshire, usa",52.0,5.0,6.0
164675,"portland, oregon, usa",55.0,14.0,8.142857142857142
164728,"studio city, california, usa",,8.0,7.375
164828,"duncanville, alabama, usa",,12.0,7.75
165183,"tulsa, oklahoma,",60.0,8.0,9.25
165267,"north bergen, new jersey, usa",27.0,5.0,7.4
165268,"madras, oregon, usa",73.0,8.0,7.0
165308,"new berlin, wisconsin, usa",33.0,23.0,8.173913043478262
165319,"tucson, arizona, usa",28.0,33.0,6.636363636363637
165345,"rohnert park, california, usa",,7.0,8.571428571428571
165758,"st. catharines, ontario, canada",,32.0,5.0
165806,"cardiff, wales, united kingdom",57.0,7.0,5.285714285714286
165866,"ashville, alabama, usa",27.0,9.0,9.0
165884,"louisville, kentucky, usa",,8.0,6.25
166017,"chicago, illinois, usa",38.0,10.0,6.5
166123,"cortez, colorado, usa",32.0,13.0,8.692307692307692
166391,"hanover, pennsylvania, usa",60.0,8.0,9.625
166409,"richmond, virginia, usa",63.0,9.0,8.0
166596,"greenwood, british columbia, canada",57.0,21.0,8.095238095238095
166824,"nova, virginia, usa",,5.0,7.2
166922,"london, england, united kingdom",26.0,8.0,8.125
167052,"delft, zuid holland, netherlands",29.0,5.0,8.8
167349,"keller, texas, usa",33.0,7.0,8.285714285714286
167471,"milton, ontario, canada",29.0,14.0,8.357142857142858
167478,"perth, western australia, australia",28.0,8.0,8.125
167587,"anaheim hills, ,",22.0,8.0,6.875
167614,"seattle, washington, usa",46.0,6.0,7.666666666666667
167678,"belton, tx, usa",35.0,5.0,6.4
167746,"charlestown, massachusetts, usa",32.0,13.0,7.6923076923076925
167800,"olive branch, mississippi, usa",57.0,10.0,8.0
167812,"vancouver, washington, usa",38.0,9.0,7.222222222222222
168047,"oxford, connecticut, usa",28.0,17.0,9.176470588235293
168064,"fredericton, new brunswick, canada",,18.0,7.5
168144,"oceanside, california, usa",46.0,7.0,8.285714285714286
168245,"delisle, saskatchewan, canada",37.0,17.0,8.176470588235293
168642,"seattle, washington, usa",24.0,5.0,6.2
168816,"santa clara, california, usa",35.0,9.0,7.888888888888889
168954,"manhattan, kansas, usa",29.0,11.0,7.181818181818182
169233,"chicago, illinois, usa",27.0,10.0,7.5
169309,"east lansing, michigan, usa",,5.0,8.0
169663,"towson, maryland, usa",,9.0,7.222222222222222
169682,"minneapolis, minnesota, usa",26.0,7.0,7.428571428571429
169699,"vadnais heights, minnesota, usa",40.0,5.0,7.8
169735,"nisswa, minnesota, usa",,12.0,6.583333333333333
169779,"st. charles, missouri, usa",36.0,8.0,7.875
169781,"portland, oregon, usa",21.0,5.0,7.8
169824,"denver, california, usa",35.0,7.0,6.714285714285714
170077,"muskegon, michigan, usa",58.0,6.0,5.666666666666667
170154,"lisboa, lisboa, portugal",31.0,6.0,8.166666666666666
170184,"melton mowbray, england, united kingdom",51.0,10.0,7.8
170227,"stevenage, england, united kingdom",33.0,6.0,8.333333333333334
170513,"butler, pennsylvania, usa",,26.0,7.769230769230769
170595,"maiden, north carolina, usa",34.0,5.0,5.2
170634,"crystal lake, illinois, usa",,5.0,7.6
170724,"burbank, california, usa",43.0,10.0,7.8
170762,"lansing, michigan, usa",60.0,11.0,9.454545454545455
170861,"hopkinton, massachusetts, usa",44.0,5.0,5.6
170947,"sheldon, iowa, usa",35.0,9.0,8.88888888888889
171045,"foster city, ,",44.0,5.0,8.4
171118,"toronto, ontario, canada",47.0,128.0,7.3359375
171295,"silver spring, maryland, usa",27.0,14.0,8.714285714285714
171445,"berkeley, california, usa",37.0,7.0,8.428571428571429
171602,"bainbridge island, washington, usa",37.0,6.0,8.0
171818,"sacramento, california, usa",31.0,10.0,8.1
171904,"urduliz, bizkaia, spain",28.0,6.0,8.833333333333334
171970,"elmhurst, illinois, usa",,5.0,7.6
172030,"rainsville, alabama, usa",30.0,10.0,8.5
172061,"portland, oregon, usa",25.0,8.0,8.875
172091,"cherry creek, new york, usa",58.0,8.0,6.0
172512,"louisville, kentucky, usa",25.0,8.0,8.625
172539,"lakewood, california, usa",,6.0,8.5
172676,"long beach, california, usa",29.0,6.0,8.666666666666666
172700,"portland, oregon, usa",33.0,5.0,7.8
172742,"astoria, oregon, usa",44.0,20.0,8.4
172760,"san antonio, texas, usa",29.0,9.0,7.666666666666667
173131,"sydney, new south wales, australia",25.0,7.0,6.0
173291,"greensboro, north carolina, usa",29.0,10.0,9.3
173415,"chicago, illinois, usa",31.0,25.0,8.4
173481,"arlington, texas, usa",69.0,16.0,6.875
173486,"citronelle, alabama, usa",45.0,5.0,8.2
173679,"regensburg, bavaria, germany",27.0,23.0,7.869565217391305
173684,"chula vista, california, usa",15.0,5.0,8.2
173860,"chicago, illinois, usa",48.0,7.0,7.714285714285714
174034,"surrey, british columbia, canada",50.0,6.0,7.666666666666667
174092,"holybourne, england, united kingdom",34.0,9.0,7.666666666666667
174216,"hamilton, ohio, usa",36.0,10.0,8.7
174304,"st. louis, missouri, usa",26.0,33.0,8.636363636363637
174326,"winnipeg, manitoba, canada",38.0,12.0,8.333333333333334
174428,"morrisville, north carolina, usa",37.0,5.0,5.4
174596,"jackson heights, new york, usa",,15.0,6.333333333333333
174726,"san diego, california, usa",,9.0,6.111111111111111
174791,"long beach, california, usa",38.0,7.0,7.285714285714286
174830,"college station, texas, usa",,7.0,6.0
174892,"milford, connecticut,",,14.0,7.071428571428571
174914,"perth, western australia, australia",33.0,7.0,8.428571428571429
175052,"chicago, illinois, usa",57.0,14.0,7.642857142857143
175100,"walled lake, ,",55.0,12.0,8.333333333333334
175117,"royersford, pennsylvania, usa",,5.0,6.4
175271,"bellevue, idaho, usa",55.0,5.0,8.0
175278,"san diego, california, usa",,5.0,6.6
175636,"san antonio, texas, usa",46.0,5.0,9.6
175978,"somewhere, new jersey, usa",27.0,6.0,7.166666666666667
176214,"springdale, arkansas, usa",34.0,6.0,6.666666666666667
176256,"andrews, indiana, usa",32.0,6.0,8.666666666666666
176348,"louisville, kentucky, usa",33.0,5.0,6.6
176481,"toronto, ontario, canada",,5.0,7.8
176597,"madison, wisconsin, usa",34.0,9.0,7.555555555555555
177040,"cicero, new york, usa",27.0,7.0,7.714285714285714
177072,"moberly, missouri, usa",47.0,17.0,8.0
177090,"ashland, missouri, usa",37.0,6.0,9.666666666666666
177091,"forest grove, oregon, usa",36.0,7.0,6.857142857142857
177186,"charleston, south carolina, usa",42.0,6.0,6.5
177295,"haslett, michigan, usa",41.0,5.0,5.6
177374,"kingston, washington, usa",,5.0,9.8
177375,"w.m., pennsylvania, usa",42.0,9.0,8.88888888888889
177432,"wichita, kansas, usa",33.0,79.0,8.08860759493671
177458,"ottawa, ontario, canada",29.0,41.0,7.463414634146342
177690,"nottingham, maryland, usa",27.0,5.0,7.4
178035,"pembroke, , canada",81.0,8.0,7.25
178079,"north las vegas, nevada, usa",55.0,7.0,10.0
178199,"amarillo, texas, usa",,18.0,7.888888888888889
178201,"saint louis, ,",,11.0,6.909090909090909
178240,"olive branch, mississippi, usa",49.0,8.0,7.625
178522,"somerset, ,",,39.0,7.435897435897436
178597,"san diego, california, usa",,8.0,7.875
178667,"freehold, new jersey, usa",34.0,22.0,6.136363636363637
178797,"porto, porto, portugal",29.0,9.0,7.888888888888889
178914,"bradenton, florida, usa",,7.0,7.571428571428571
178920,"san francisco, california, usa",31.0,13.0,8.384615384615385
179019,"little falls, new york,",,23.0,7.608695652173913
179075,"hampton, , usa",82.0,5.0,9.8
179118,"west lafayette, indiana, usa",28.0,5.0,7.2
179288,"russell, massachusetts, usa",50.0,5.0,7.8
179327,"franklin, tennessee, usa",18.0,6.0,7.833333333333333
179433,"raleigh, north carolina, usa",42.0,10.0,8.5
179718,"leroy, ,",39.0,12.0,9.416666666666666
179730,"harmony, rhode island, usa",,8.0,9.125
179734,"greenville, texas, usa",26.0,14.0,8.642857142857142
179739,"aurora, ontario, canada",42.0,5.0,9.4
179772,"high river, alberta, canada",37.0,5.0,9.0
179791,"sydney, new south wales, australia",22.0,23.0,8.608695652173912
179826,"oldham, england, united kingdom",22.0,9.0,7.777777777777778
179978,"perry, new york, usa",28.0,17.0,9.0
180348,"fredericksburg, virginia, usa",40.0,8.0,7.75
180378,"calgary, alberta, canada",38.0,9.0,9.444444444444445
180586,"creston, british columbia, canada",,5.0,8.0
180651,"coventry, england, united kingdom",54.0,28.0,7.75
180957,"adelaide, south australia, australia",,7.0,7.428571428571429
181077,"rosebud, alberta, canada",35.0,8.0,7.75
181176,"st. louis, missouri, usa",43.0,20.0,8.55
181452,"cincinnati, ohio, usa",,5.0,7.0
181687,"austin, texas, usa",29.0,13.0,7.6923076923076925
181714,"boulder, colorado, usa",28.0,5.0,5.4
181995,"saint symphorien, haineut, belgium",25.0,5.0,9.8
182053,"london, ontario, canada",30.0,7.0,10.0
182085,"ginsheim, hessen, germany",,23.0,9.08695652173913
182202,"black hawk, south dakota, usa",20.0,5.0,8.8
182403,"memphis, tennessee, usa",35.0,8.0,8.625
182442,"ithaca, new york, usa",,10.0,8.6
182459,"fort wayne, indiana, usa",28.0,10.0,8.9
182527,"pekin, illinois, usa",62.0,7.0,7.428571428571429
182599,"montréal, quebec, canada",35.0,6.0,8.333333333333334
182969,"minneapolis, minnesota, usa",36.0,5.0,8.6
182993,"carneys point, new jersey, usa",40.0,11.0,8.727272727272727
183046,"toronto, ontario, canada",,5.0,7.6
183101,"kingsport, tennessee, usa",15.0,12.0,7.166666666666667
183187,"williamsport, pennsylvania, usa",48.0,16.0,8.875
183196,"peoria, illinois, usa",33.0,10.0,7.8
183347,"ft. meade, maryland, usa",35.0,6.0,7.333333333333333
183883,"washington, dc, usa",35.0,8.0,6.125
183995,"columbus (grandview heights), ohio, usa",49.0,7.0,8.428571428571429
184279,"san angelo, texas, usa",29.0,6.0,9.166666666666666
184299,"omaha, nebraska, usa",31.0,48.0,8.104166666666666
184365,"portland, oregon, usa",,6.0,9.0
184401,"olympia, washington, united state",55.0,14.0,7.214285714285714
184424,"dayton, ohio, usa",44.0,12.0,7.25
184513,"navarre, florida, usa",61.0,17.0,6.647058823529412
184532,"des moines, iowa, usa",28.0,24.0,9.0
184789,"vancouver, british columbia, canada",34.0,5.0,7.8
185011,"mountain brook, alabama, usa",42.0,6.0,8.333333333333334
185140,"kuching, , malaysia",29.0,7.0,8.285714285714286
185147,"canaan, new york, usa",33.0,5.0,7.8
185176,"dayton, ohio, usa",37.0,12.0,8.166666666666666
185233,"winnemucca, nevada, usa",31.0,42.0,5.214285714285714
185275,"seattle, washington, usa",32.0,6.0,7.333333333333333
185384,"st. charles, missouri, usa",,9.0,8.555555555555555
185450,"cantonment, florida, usa",35.0,6.0,10.0
185634,"fridley, minnesota, usa",,13.0,7.923076923076923
185671,"houston, texas, usa",38.0,7.0,5.428571428571429
185677,"tampa, florida, usa",,6.0,8.333333333333334
185722,"long beach, california, usa",24.0,11.0,10.0
185771,"alexandria, virginia, usa",39.0,6.0,7.666666666666667
186527,"richmond, vermont, usa",37.0,7.0,7.714285714285714
186570,"rantoul, illinois, usa",28.0,10.0,6.9
186762,"mcclelland, iowa, usa",18.0,10.0,7.1
186837,"schofield, wisconsin, usa",39.0,6.0,9.166666666666666
187065,"red feather lakes, ,",,13.0,6.076923076923077
187145,"grapeview, washington, usa",65.0,45.0,8.488888888888889
187256,"citrus heights, california, usa",,28.0,8.714285714285714
187410,"kansas city, n/a, usa",100.0,5.0,7.0
187425,"san francisco, california, usa",12.0,5.0,10.0
187517,"brooklyn, new york, usa",28.0,12.0,7.75
187520,"hull, england, united kingdom",29.0,6.0,8.833333333333334
187574,"metuchen, new jersey, usa",,7.0,7.142857142857143
187613,"olympia, washington, usa",19.0,5.0,8.0
187624,"mountlake terrace, washington, usa",34.0,7.0,8.285714285714286
187762,"rapid city, south dakota, usa",24.0,18.0,8.555555555555555
187801,"barcelona, catalunya, spain",47.0,9.0,6.111111111111111
187822,"el dorado hills, california, usa",37.0,7.0,8.571428571428571
187863,"greenwood, south carolina, usa",33.0,14.0,7.642857142857143
187904,"pegram, tennessee, usa",35.0,6.0,9.0
188010,"edmonton, alberta, canada",,10.0,7.0
188022,"harlowton, montana, usa",,7.0,8.571428571428571
188171,"st. louis, missouri, usa",,9.0,8.0
188273,"hawthorne, new jersey, usa",22.0,5.0,9.0
188483,"vermilion, ohio, usa",37.0,6.0,8.333333333333334
188490,"lexington, massachusetts, usa",,6.0,8.333333333333334
188518,"mountain view, california, usa",33.0,5.0,6.2
188659,"orange, connecticut, usa",61.0,6.0,6.333333333333333
188951,"valdosta, georgia, usa",24.0,5.0,7.8
189066,"victoria, british columbia, canada",70.0,5.0,8.2
189080,"hoxie, arkansas, usa",28.0,14.0,6.571428571428571
189115,"st. louis, missouri, usa",28.0,7.0,7.428571428571429
189139,"lake country, british columbia, canada",40.0,22.0,6.863636363636363
189334,"ottawa, ontario, canada",49.0,15.0,9.333333333333334
189392,"madison, wisconsin, usa",26.0,7.0,7.571428571428571
189474,"plano, texas, usa",41.0,8.0,7.75
189516,"colorado springs, colorado, usa",37.0,6.0,7.166666666666667
189558,"catlettsburg, kentucky, usa",55.0,13.0,8.0
189835,"honolulu, hawaii, usa",,167.0,5.251497005988024
189855,"austin, texas, usa",33.0,8.0,7.75
189973,"pittsburgh, pennsylvania, usa",,6.0,6.5
190080,"spartanburg, south carolina, usa",29.0,6.0,8.333333333333334
190185,"mesa, ,",,7.0,9.285714285714286
190459,"schertz, texas, usa",40.0,6.0,7.0
190708,"ramona, california, usa",43.0,16.0,8.125
190741,"corpus christi, texas, usa",52.0,5.0,6.2
190831,"calgary, alberta, canada",,8.0,7.875
190844,"forest grove, oregon, usa",,8.0,7.375
190923,"burlington, vermont, usa",45.0,14.0,7.285714285714286
190925,"hobe sound, florida, usa",51.0,27.0,7.592592592592593
191014,"chicago, illinois, usa",,6.0,7.0
191575,"st.catharines, ontario, canada",30.0,7.0,8.857142857142858
191716,"tatamagouche, nova scotia, canada",49.0,5.0,8.6
192093,"lake worth, florida, usa",46.0,7.0,8.714285714285714
192119,"occoquan, virginia, usa",39.0,10.0,7.7
192245,"beaverton, ,",,6.0,6.166666666666667
192353,"las vegas, nevada, usa",26.0,6.0,9.166666666666666
192428,"leeds, alabama, usa",34.0,15.0,7.466666666666667
192710,"ponte vedra, florida, usa",53.0,6.0,6.833333333333333
193412,"studio city, california, usa",36.0,7.0,7.714285714285714
193458,"toronto, ontario, canada",40.0,19.0,7.842105263157895
193499,"deland, florida, usa",41.0,10.0,7.7
193529,"florissant, missouri, usa",51.0,14.0,7.5
193560,"coalville, england, united kingdom",37.0,17.0,8.647058823529411
193676,"waterford, new york, usa",27.0,8.0,8.5
193778,"dallas, georgia, usa",,10.0,8.6
193819,"chillicothe, illinois, usa",,5.0,8.2
193898,"paradise, pennsylvania, usa",,18.0,7.944444444444445
194273,"north syracuse, new york, usa",51.0,5.0,8.2
194600,"toronto, ontario, canada",51.0,25.0,6.76
194605,"stroudsburg, pennsylvania, usa",41.0,5.0,8.0
194614,"littleton, colorado, usa",33.0,10.0,6.1
194669,"savannah, georgia, usa",46.0,6.0,7.666666666666667
194676,"jonesboro, arkansas, usa",,8.0,6.375
195386,"canyon country, california, usa",53.0,7.0,6.285714285714286
195469,"congers, new york, usa",39.0,9.0,8.11111111111111
195904,"ruby, south carolina, usa",36.0,14.0,7.071428571428571
195965,"sandy, utah, usa",,5.0,9.2
196031,"colwyn bay, conwy, united kingdom",,6.0,6.666666666666667
196047,"macomb, michigan, usa",55.0,6.0,8.666666666666666
196052,"pittsburgh, pennsylvania, usa",36.0,7.0,7.0
196053,"pittsburgh, pennsylvania, usa",35.0,10.0,7.7
196077,"disputanta, virginia, usa",28.0,20.0,7.8
196146,"silsden, keighley, england, united kingdom",38.0,5.0,9.0
196160,"auburn, alabama, usa",22.0,30.0,7.933333333333334
196466,"king of prussia, pennsylvania, usa",30.0,8.0,6.875
196502,"decatur, georgia, usa",38.0,9.0,7.0
196621,"hallandale beach, florida, usa",58.0,5.0,5.0
196738,"snellville, georgia, usa",39.0,32.0,7.96875
196775,"toronto, ontario, canada",,9.0,7.0
197012,"mandeville, louisiana, usa",33.0,5.0,8.2
197206,"virginia beach, virginia, usa",,9.0,5.777777777777778
197364,"cumming, georgia, usa",30.0,22.0,8.636363636363637
197410,"stockholm, stockholm, sweden",31.0,6.0,8.166666666666666
197502,"thornton, colorado, usa",26.0,11.0,7.909090909090909
197659,"indiana, pennsylvania, usa",49.0,52.0,8.288461538461538
197687,"plymouth, indiana, usa",,9.0,7.888888888888889
197775,"iasi, iasi, romania",21.0,7.0,9.142857142857142
198011,"asbury, new jersey, usa",,5.0,6.4
198012,"baltimore, maryland, usa",34.0,6.0,7.5
198177,"lakefield, ontario, canada",31.0,6.0,7.666666666666667
198483,"silver spring, maryland, usa",,6.0,8.5
198557,"portland, oregon, usa",24.0,7.0,9.285714285714286
198767,"sebring, florida, usa",65.0,8.0,6.625
198930,"mesquite, texas, usa",21.0,6.0,8.833333333333334
198982,"colchester, england, united kingdom",34.0,6.0,7.5
199025,"charleston, south carolina, usa",,5.0,7.0
199041,"pleasanton, california, usa",,11.0,8.636363636363637
199092,"rotterdam, zuid-holland, netherlands",50.0,8.0,7.75
199209,"napa, california, usa",32.0,7.0,8.142857142857142
199416,"houma, louisiana,",65.0,18.0,6.611111111111111
199515,"la cienega, new mexico, usa",44.0,12.0,9.25
200226,"burlington, ontario, canada",39.0,32.0,7.8125
200422,"plainfield, illinois, usa",29.0,5.0,8.8
200643,"austin, texas, usa",21.0,9.0,8.88888888888889
200978,"culemborg, gelderland, netherlands",41.0,5.0,6.8
201042,"birmingham, alabama, usa",34.0,16.0,7.5625
201141,"ottawa, ontario, canada",27.0,5.0,7.2
201290,"seixal, setúbal, portugal",35.0,33.0,6.333333333333333
201526,"vancouver, british columbia, canada",25.0,20.0,7.9
201641,"ottawa, ontario, canada",19.0,6.0,8.333333333333334
201674,"sellersville, pennsylvania, usa",28.0,7.0,8.142857142857142
201677,"hawthorne, new jersey, usa",29.0,12.0,7.75
201684,"austin, texas, usa",24.0,22.0,7.7727272727272725
201768,"fredericton, new brunswick, canada",47.0,13.0,8.153846153846153
201776,"saint john, new brunswick, canada",22.0,15.0,9.4
201969,"vancouver, british columbia, canada",,8.0,6.375
202000,"granada hills, california, usa",,5.0,8.0
202182,"st. charles, illinois, usa",24.0,5.0,8.6
202277,"kennesaw, georgia, usa",54.0,5.0,7.6
202358,"setúbal, setúbal, portugal",52.0,7.0,7.571428571428571
202462,"arlington, texas, usa",32.0,11.0,8.272727272727273
202564,"portsmouth, england, united kingdom",,5.0,7.2
202711,"westminster, texas, usa",30.0,15.0,8.466666666666667
202885,"lacey, washington, usa",62.0,6.0,6.833333333333333
203075,"huntington beach, california, usa",23.0,9.0,8.444444444444445
203161,"manville, rhode island, usa",38.0,6.0,9.0
203240,"st. louis, missouri, usa",32.0,38.0,7.657894736842105
203441,"crownsville, maryland, usa",38.0,6.0,9.5
203506,"rye brook, new york, usa",18.0,5.0,7.0
203598,"battle creek, michigan, usa",41.0,5.0,6.8
203764,"petersburg, virginia, usa",48.0,11.0,9.272727272727273
203799,"menasha, wisconsin, usa",54.0,19.0,7.7894736842105265
203900,"portland, oregon, usa",30.0,10.0,10.0
203910,"manila, makati, phillipines",16.0,11.0,9.272727272727273
204363,"penacook, new hampshire, usa",29.0,5.0,9.2
204457,"hawthorne, new jersey, usa",55.0,8.0,8.375
204591,"toronto, ontario, canada",30.0,7.0,6.571428571428571
204676,"metuchen, new jersey, usa",,9.0,9.777777777777779
204696,"bremerton, washington, usa",,8.0,7.125
204813,"jersey city, new jersey, usa",,9.0,8.666666666666666
204864,"simi valley, california, usa",47.0,107.0,8.85981308411215
204936,"campbell, california, usa",,7.0,6.714285714285714
205281,"tonawanda, new york, usa",37.0,7.0,9.142857142857142
205383,"hucknall, nottinghamshire, united kingdom",36.0,6.0,7.333333333333333
205473,"ottawa, ontario, canada",32.0,8.0,9.0
205735,"mosinee, wisconsin, usa",26.0,5.0,9.4
205919,"fort worth, texas, usa",25.0,7.0,7.428571428571429
205980,"west chester, pennsylvania, usa",,6.0,7.833333333333333
206016,"burnaby, british columbia, canada",25.0,8.0,8.75
206074,"new britain, connecticut, usa",16.0,11.0,7.909090909090909
206107,"tucson, ,",,5.0,7.2
206219,"oliva de plasencia, cáceres, spain",19.0,10.0,8.4
206249,"douglasville, georgia, usa",20.0,5.0,9.8
206305,"lancaster, ohio, usa",,11.0,8.727272727272727
206423,"columbia, maryland, usa",,6.0,5.333333333333333
206438,"katy, texas, usa",24.0,7.0,8.428571428571429
206534,"evanston, illinois, usa",,16.0,8.6875
206563,"pomfret center, connecticut, usa",45.0,16.0,8.9375
206567,"new orleans, louisiana, usa",33.0,6.0,6.333333333333333
206675,"asheville, north carolina, usa",14.0,5.0,6.0
206691,"greenfield, indiana, usa",28.0,5.0,6.6
206944,"camarillo, california, usa",26.0,11.0,7.545454545454546
206959,"niceville, florida, usa",32.0,5.0,7.4
207148,"san diego, california, usa",42.0,5.0,7.6
207246,"owensboro, kentucky, usa",28.0,11.0,8.454545454545455
207259,"florence, oregon, usa",38.0,17.0,7.647058823529412
207275,"carlisle, cumbria, united kingdom",22.0,5.0,6.8
207339,"wells, maine, usa",43.0,5.0,7.0
207341,"ottawa, ontario, canada",58.0,8.0,7.25
207385,"columbia, missouri, usa",58.0,8.0,5.375
207494,"huntsville, alabama, usa",42.0,16.0,7.3125
207499,"las cruces, new mexico, usa",,11.0,5.181818181818182
207616,"choctaw, oklahoma,",53.0,11.0,7.818181818181818
207782,"midland, texas, usa",28.0,15.0,7.866666666666666
207825,"fairbanks, alaska, usa",52.0,6.0,5.833333333333333
207965,"eugene, oregon, usa",46.0,9.0,8.555555555555555
208095,"hollywood, florida, usa",,5.0,7.2
208147,"federal way, washington, usa",41.0,8.0,8.875
208406,"kansas city, missouri, usa",30.0,12.0,8.666666666666666
208415,"laguna hills, california, usa",37.0,5.0,7.6
208555,"oakland, new jersey, usa",12.0,9.0,8.666666666666666
208600,"torrance, california, usa",16.0,5.0,9.6
208671,"simi valley, california, usa",,16.0,7.0625
208700,"ann arbor, michigan, usa",35.0,5.0,4.8
208788,"mesa, arizona, usa",23.0,6.0,7.666666666666667
208829,"fredericton, new brunswick, canada",,20.0,8.45
208936,"beverly hills, ca, usa",,5.0,9.4
209059,"temple hills, maryland, usa",26.0,5.0,8.0
209147,"sacramento, ,",,9.0,7.777777777777778
209160,"ottawa, ontario, canada",32.0,23.0,7.304347826086956
209174,"toronto, ontario, canada",,9.0,7.333333333333333
209229,"fairfax, ,",35.0,10.0,6.9
209373,"mountain view, california, usa",37.0,22.0,7.909090909090909
209464,"st-sauveur, quebec, canada",17.0,7.0,9.0
209486,"storm lake, iowa, usa",24.0,8.0,8.25
209516,"felixstowe, suffolk, united kingdom",57.0,27.0,9.0
209631,"halifax, nova scotia, canada",23.0,8.0,8.25
209684,"westerville, ohio, usa",33.0,5.0,8.4
209756,"sacramento, california, usa",36.0,17.0,6.352941176470588
209817,"pittsburgh, pennsylvania, usa",27.0,8.0,9.125
209875,"crescent city, california, usa",43.0,10.0,7.8
209974,"orange, california, usa",,7.0,6.285714285714286
210168,"los angeles, california, usa",26.0,6.0,8.833333333333334
210315,"berkley, michigan, usa",,5.0,8.0
210485,"carmichael, california, usa",35.0,38.0,7.842105263157895
210573,"santa clarita, california, usa",,6.0,7.5
210587,"harper woods, michigan, usa",,7.0,7.285714285714286
210597,"lake winnebago, missouri, usa",38.0,5.0,9.2
210685,"medford, oregon, usa",25.0,10.0,7.1
210717,"wantagh, new york, usa",42.0,7.0,5.857142857142857
210822,"new orleans, louisiana, usa",36.0,7.0,7.142857142857143
210874,"toronto, ontario, canada",26.0,7.0,7.714285714285714
210959,"cliffwood, new jersey, usa",30.0,25.0,7.72
211231,"prague, prague, czech republic",21.0,9.0,8.666666666666666
211288,"seattle, washington, usa",36.0,7.0,8.142857142857142
211344,"vienna, virginia, usa",32.0,17.0,7.470588235294118
211351,"maysville, north carolina, usa",42.0,6.0,6.833333333333333
211426,"pueblo, colorado, usa",24.0,31.0,8.35483870967742
211430,"toronto, ontario, canada",28.0,7.0,7.714285714285714
