Book Title,Author,Publication Year,Genres,Summary,Rating Count,Average Rating,Number of Pages,Best Seller,Film,Saga,Preceded by,Followed by
All Quiet on the Orient Express,Magnus Mills,1999,['tragi-comedy'],"The narrator is spending a few weeks camping in the Lake District before setting out on a motorcycle trip to India.  He agrees to help the campsite owner, Tom Parker by performing a simple chore, painting a gate. One thing inexorably leads to another, and he finds himself drawn into a succession of disparate tasks, each more complex and time-consuming, and from which there appears to be no escape.
",,,224,False,True,,,
The Scheme for Full Employment,Magnus Mills,2003,,"The scheme referred to in the title involves the driving of ""UniVans"" from depot to depot picking up and unloading cargo - the cargo being replacement parts for UniVans. ""Gloriously self-perpetuating, the scheme was designed to give an honest day’s wage for an honest day’s labour"",[1] ""the envy of the world: the greatest undertaking ever conceived by man"". The novel is a satire of labour relations and describes how the scheme is brought to the brink of disaster.
",,,272,False,False,,,
Explorers of the New Century,Magnus Mills,2005,['Adventure'],"Two expeditions set out to be the first to reach ""the Agreed Furthest Point"", by two different routes.  As they encounter rigorous conditions and difficulties along the way, things begin to unravel. In quintessential Magnus Mills fashion, nothing is as it first seems, and there are lessons to be learned — as well as surprises to anticipate...
",,,192,False,False,,The Scheme for Full Employment(2003),The Maintenance of Headway (2009)
The Maintenance of Headway,Magnus Mills,2009,,"The book concerns bus-driving (Mills himself was once a bus-driver in London). The title refers to the concept (upheld by the inspectors) that ""a fixed interval between buses on a regular service can be attained and adhered to"". The novel concerns the tension between the officious inspectors and the drivers themselves who aim to arrive early.
",,,160,False,False,,,
A Cruel Bird Came to the Nest and Looked In,Magnus Mills,2011,,"The Cabinet of Greater Fallowfields comprises :
",,,276,False,False,,,
The Field of the Cloth of Gold (novel),Magnus Mills,2015,,"The Great Field lies on a bend in the river, bounded on three sides by water and to the north by wilderness. It is populated by a growing number of tents, and its story is told by the unnamed narrator – one of the first to pitch camp. As the year advances from Spring to Summer each new arrival adds complexity to the fledgling society, its unwritten rules and petty jealousies. A large regimented group sets up a tent village in the south of the field and digs a drainage ditch which divides both the field and opinion and the narrator is forced to take sides. Further groups arrive and threaten the delicate balance of power, then Hippo – clad in just a coarse blanket brings a message that he proclaims all must hear...
",,,224,False,False,,,
The Forensic Records Society,Magnus Mills,2017,,"Meeting every Monday night in the back room of The Half Moon public house the 'Forensic Records Society' is established ""for the express purpose of listening to records closely and in detail, forensically if you like, without any interruptions or distractions"". moreover there should be ""no comments or judgements of other peoples tastes"". These rules are strictly enforced which leads to friction within the fledgling society and the forming of an alternative ""Confessional Records Society"" meeting on Tuesdays with the contrasting invitation to ""Bring a record of your choice and confess!"". Tensions increase between the rival societies, leading to 'bickering, desertion, subterfuge and rivalry'.
",,,,False,False,,,
The Crew (novel),Joseph Kessel,1923,['War drama'],,,,223,True,True,,,
Mary de Cork,Joseph Kessel,1925,,,,,,False,True,,,
At Mrs. Lippincote's,Hilary Mantel,1945,,"Julia and her husband, Roddy Davenant, along with their young son, Oliver, and Roddy's cousin, Eleanor, are temporarily living at Mrs. Lippincote's, a house filled with old mahogany furniture and other reminders of earlier wealth. Julia and the others have joined Roddy, who is an officer in the Royal Air Force.
",,,,False,False,,,
A View of the Harbour,Hilary Mantel,1947,,"The novel is set in a fictional English seaside town soon after the end of World War II. Several characters' points of view alternate in the narration. The story begins with the arrival of Bertram Hemingway, a retired naval officer and amateur painter who soon becomes acquainted with most of the other protagonists. These include Beth Cazabon, a novelist, her husband Robert, the town doctor, and Beth's best friend and next door neighbour Tory Foyle. Robert and Tory, a divorcée, are secretly in love with each other. The Cazabons have two daughters: a little girl named Stevie, and Prudence, who has finished school and is living at home. Prudence eventually learns of the relationship between her father and her mother's friend, but does not tell anyone. However, Tory and Robert know they have been discovered.
",,,289,False,False,,,
A Wreath of Roses,Hilary Mantel,1949,,"While visiting Frances and Liz, spinster Camilla becomes entangled with a vaguely sinister man she met on the train journey. Liz is struggling with motherhood and the demands of her marriage to a clergyman. Camilla feels her life is dull and uninteresting and the aged Frances has radically changed her painting style due to her increasingly cynical outlook on the world. Camilla finds herself infatuated with the man in spite of her initial mistrust. Her involvement proves unwise and eventually chilling.
",,,,False,False,,,
A Game of Hide and Seek,Hilary Mantel,1951,,"Harriet Claridge and Vesey Macmillan are loose acquaintances of the same age who meet as Harriet's mother, Lilian, and Vesey's aunt, Caroline, are close friends who met as young suffragettes. The summer they are 18 Vesey is sent to spend time in the countryside with his aunt before he is sent to Oxford. Harriet is frequently with Caroline as she tutors Vesey's young cousins. Harriet develops a crush on Vesey who only casually returns her feelings. Vesey assumes he will naturally become great and dreams of becoming a writer. Harriet, who is considered by her family to be unexceptional, has no dreams aside from being with Vesey. Sensing how deep the attachment is on Harriet's side, Vesey's aunt writes to her sister to request Vesey return home early.
",,,,False,False,,,
Angel (novel),Hilary Mantel,1957,,"Angel Deverell is an imaginative 15 year old girl who longs for a luxurious life despite being born to a simple mother who runs a shop and having an aunt who works in service. After her mother discovers Angel has been telling stories about secretly being an heiress, Angel decides to weave her fantasies into novel form. Much to her mother's distress she abandons school and devotes herself to writing. After finishing her first novel, Lady Irania, Angel sends it haphazardly to publishers. She is at last given an offer to publish it by Gilbright & Brace though the two publishers are divided. Brace believes the novel is overwritten dreck while Gilbert agrees but believes they can make money off of it. They are surprised when they finally meet the teenage Angel, but Theo Gilbright finds himself charmed by Angel and her total lack of irony about her work.
",,,215,False,True,,,
Battleaxe (novel),Sara Douglass,1995,['Fantasy'],"In the land of Achar, Faraday, the beautiful daughter of Earl Isend, is betrothed to Borneheld, son of the Princess Rivkah's son and King Priam's likely heir. Faraday is far more interested in Borneheld's half-brother, Axis, a warrior who is Rivkah's illegitimate son.
",,,674,False,False,The Axis Trilogy,,Enchanter
Enchanter (novel),Sara Douglass,1996,['Fantasy'],,,,672,False,False,The Axis Trilogy,Battleaxe,StarMan
StarMan,Sara Douglass,1996,['Fantasy'],,,,704,False,False,The Axis Trilogy,Enchanter,
Sinner (Douglass novel),Sara Douglass,1997,['Fantasy'],"Axis chooses to leave the mortal world with his wife Azhure, leaving his son Caelum to rule as the Starson.
",,,495,False,False,The Wayfarer Redemption,,Pilgrim
Hades' Daughter,Sara Douglass,2002,['Fantasy'],"Hade's Daughter  opens at the Troy Game quartet. It is set in the Late Bronze Age (approx. 1000–1200 BC) during the time of the great Aegean Catastrophe and some years after the fall of Troy. The story's actions are mainly between Naxos, western Greece and the mysterious land of Llangarlia in the Isle of Albion (Britain). Much of the action focuses on Brutus of Troy's banishment, after he accidentally kills his father with an arrow. After wandering among the islands of the Tyrrhenian Sea and through Gaul, where he founds the city of Tours, Brutus eventually comes to the Isle of Albion, Britain, names it after himself, and fills it with his descendants. The main characters are as follows:
",,,621,False,False,The Troy Game,,God’s Concubine
The General of the Dead Army (novel),Ismail Kadare,1963,['History'],"In the early 1960s, nearly 20 years after the end of the Second World War, an Italian general, accompanied by a priest who is also an Italian army colonel, is sent to Albania to locate and collect the remains of his countrymen who had died during the war and return them for burial in Italy.[3] As they organise digs and disinterment, they wonder at the scale of their task. The general talks to the priest about the futility of war and the meaninglessness of the enterprise. As they go deeper into the Albanian countryside they find they are being followed by another general who is looking for the bodies of German soldiers killed in World War II. Like his Italian counterpart, the German struggles with a thankless job looking for remains to take back home for burial, and questions the value of such gestures of national face value.
",,,264,False,True,,,The Siege
The Siege (Kadare novel),Ismail Kadare,1970,['Historical novel'],"Kadare originally intended for the novel to be called Duallet e Shiut (""The Drums of Rain""), but the Albanian publisher changed this to Kështjella (""The Castle""), which was felt to be more heroic and also served to emphasise the role of the Albanian garrison. The original title was revived when the novel was translated for the first time, in 1971, being calqued into French as Les Tambours de la Pluie. However, in Albania it continued to be known as ""The Castle"", and when it was translated into English for the first time, in 2007, Kadare asked the translator David Bellos to come up with a new title, referring to besiegers and besieged collectively. He alighted upon The Siege, the name by which it has been known ever since.[3]
",,,304328,False,False,,,
Chronicle in Stone,Ismail Kadare,1971,['Novel'],,,,280318,False,False,,,
Twilight of the Eastern Gods,Ismail Kadare,1978,,,,,192,False,False,,,
The Traitor's Niche,Ismail Kadare,1978,,,,,208,False,False,,,
Broken April,Ismail Kadare,1980,,"Gjorg Berisha, a 26-year-old Albanian man living on the country's high plateau,[2] is forced to commit a murder under the laws of the Kanun to avenge his brother. As a result of this killing, his own death is sealed; he is to be killed by a member of the opposing family.[1]
",,,192,False,True,,,
Doruntine (novel),Ismail Kadare,1980,"['Fiction', ' drama', ' thriller']","Doruntine is a young Albanian woman from a noble family – the Vranachs – who is married into a family that lives far away from the family home. Her brother, Constantine, made an oath to his mother that he would fetch her back if needed. Having heard nothing for three years, Doruntine is one day suddenly awoken by Constantine and taken back on horseback to her mother. He leaves her at the door, saying that he has to go to the church beforehand. When her mother opens the door, both women fall into a state of shock, as Constantine has been dead for three years. Both tell their tale but both die soon after. Stres, the local police chief, is given the task of investigating.
",,,180,False,False,,,
The Palace of Dreams,Ismail Kadare,1981,"['Dystopian', ' historical fiction', ' political fiction']","Kadare camouflaged an excerpt of The Palace of Dreams as a short story and published it, alongside Broken April, The Ghost Rider, and The Wedding, in his 1980 collection of four novellas, Gjakftohtësia (Cold-bloodedness). Due to its seemingly historical nature, the excerpt went unnoticed by the censors. The following year, under the same title, Kadare managed to sneak the whole novel into the second edition of Emblema e dikurshme (Signs of the past); due to the fact that the story had already been green-lighted once, it managed to escape the attention of the censors once again.[4]
",,,208,False,False,,,
The Concert (Kadare),Ismail Kadare,1988,['Historical'],,,,556,False,False,,,
The Blinding Order,Ismail Kadare,1991,"['Dystopian fiction', ' political fiction']","Kadare wrote The Blinding Order in the aftermath of a terror campaign in Communist Albania.[citation needed]
",,,90,False,False,,,
Elegy for Kosovo,Ismail Kadare,1998,,"In 1389, the Ottoman army invaded Kosovo, in the Battle of Kosovo. The battle pitted the Ottoman army, under the leadership of Sultan Murad I, against an assortment of Serbian soldiers, led by the Serbian Prince Lazar. Within two days, the Ottomans had defeated the Balkans and taken Kosovo. The battle has often been used to promote Serbian and Albanian nationalism, most famously by Slobodan Milošević and Ramush Haradinaj.[2]
",,,121,False,False,,,
"Spring Flowers, Spring Frost",Ismail Kadare,2000,['novel'],,,,182,False,False,,,
Agamemnon's Daughter,Ismail Kadare,2003,"['historical fiction', ' political fiction']","Written in 1985, during the last years of the stalinist regime in Albania, together with The Shadow and A Bird Flying South, Agamemnon's Daughter was one of the three literary manuscripts Ismail Kadare managed to smuggle out of Albania just after the death of Enver Hoxha, and with the help of French editor and translator Claude Durand. The first pages of the three manuscripts were masked as Albanian translations of works by Siegfried Lenz, before Durand travelled to Tirana to get the remainder of the novels and successfully deposit them in a safe at the Banque de la Cité in Paris. Translated by the famous Albanian violinist, Tedi Papavrami, from the original and unrevised manuscripts, Agamemnon's Daughter first appeared in French in 2003, but only after Kadare had already authored its sequel, The Successor.[1]
",,,110,False,False,,,The Successor
The Fall of the Stone City,Ismail Kadare,2008,"['historical fiction', ' political fiction']","Kadare had previously written about his home city Gjirokastër in his earlier novels Chronicle in Stone and A Question of Lunacy.[3]
",,,176,False,False,,,
A Girl in Exile,Ismail Kadare,2009,,,,,192,False,False,,,
The Doll: A Portrait of My Mother,Ismail Kadare,2015,,,,,208,False,False,,,
A Little Raw on Monday Mornings,Robert Cormier,1963,['Adult Fiction'],,,,179,False,False,,,
Take Me Where the Good Times Are,Robert Cormier,1965,['Novel'],"This story features Tommy Bartin, a 70-year-old resident at the Dorchester County, Maryland poorhouse. When another resident leaves Tommy some cash, he sees his opportunity to go back to the area he grew up in. However, Tommy finds that his old town has changed substantially over time, and he hopes to find a way to be useful again, and to regain his self-respect.[1]
",,,,False,False,,,
I Am the Cheese,Robert Cormier,1977,"['Young adult novel', ' crime fiction']","The novel opens with protagonist Adam Farmer biking from his home in the fictional town of Monument, Massachusetts, (based on Cormier's hometown of Leominster, Massachusetts[citation needed]) to visit his father in the fictional town of Rutterburg, Vermont. The story alternates with transcripts of tapes between a ""subject"" and a doctor, Brint. The subject receives psychotherapy and is interrogated by Brint.
",,,233,False,True,,,
The Bumblebee Flies Anyway (novel),Robert Cormier,1983,['Young adult literature'],"The novel's main character is Barney Snow. Snow is an American resident of ""the Complex"", an experimental facility where drugs are tested on children and teens with terminal illnesses. He questions why he is there and what is being done to him, but also uncovers a terrible secret about himself. Later, he starts to devise a plan that will take him and the people around him on one last glorious ride.
",,,241,False,True,,,
Fade (novel),Robert Cormier,1988,['Young adult fiction'],"In the summer of 1938, the young Paul Moreaux, who lives in a town outside of Boston called Monument, discovers he can ""fade"", becoming invisible. His family has had this ability generation after generation; it is somehow passed down from uncle to nephew.
",,,320,False,True,,,
We All Fall Down (Cormier novel),Robert Cormier,1991,"['Suspense', ' Chivalric Romance']","In the small town of Burnside, the Jerome's family house is destroyed by teenage vandals, who defecate on the floors and push their daughter down the stairs, placing her in a coma. A childlike stalker calling himself ""The Avenger"" witnesses the incident and, enraged, begins to track down each culprit.
",,,199,False,False,,,
Tunes for Bears to Dance To,Robert Cormier,1992,['Young Adult Fiction'],"12-year-old Henry Cassavant moves with his parents to a new town to escape from the memories of Henry's older brother Diltz, who was hit and killed by a car. Henry contributes to his family by working at a grocery store for Mr. Hairston, a deceptive old man who makes rude and racist comments about the townsfolk that would walk by his store. Despite his gruffness, Mr. Hairston appears to have a special liking for Henry, occasionally giving him candy bars.
",,,101,False,False,,,
In the Middle of the Night (novel),Robert Cormier,1995,"['Young adult literature', ' Suspense']","This novel follows 16-year-old Denny Colbert, whose father was involved in a tragic accident that killed 22 children. He is not allowed to drive or answer the phone and his family moves so often that he is always the new kid in school. However, one afternoon, Denny disobeys his parents and answers a phone call, after which he finds himself drawn into a relationship with the mystery caller, someone who wants revenge.[1]
",,,180,False,False,,,
Tenderness (novel),Robert Cormier,1998,['Young adult novel'],"Eric Poole is a convicted teenage serial killer. Lorelei ""Lori"" Cranston is a troubled 15-year-old girl.
",,,229,False,True,,,
Heroes (novel),Robert Cormier,1998,['Young Adult Psychological Thriller'],,,,135,False,False,,,
A Key to Uncle Tom's Cabin,Harriet Beecher Stowe,1853,['Polemical non-fiction'],,,,268,False,True,,Uncle Tom's Cabin,
The Minister's Wooing,Harriet Beecher Stowe,1859,['Historical novel'],,,,57813491999,False,True,,,
Naomi (novel),Jun'ichirō Tanizaki,1924,,"Naomi's story is focused around a man's obsession for a modan garu or modern girl. The narrator, Jōji, is a well-educated Japanese man who is an electrical engineer in the city, and comes from a wealthy farming family. Jōji wishes to break away from his traditional Japanese culture, and becomes immersed in the new Westernized culture which was taking root in Japan. The physical representation of everything Western is embodied in a girl named Naomi. Jōji sees Naomi for the first time in a café and instantly falls for her exotic ""Eurasian"" looks, Western-sounding name, and (to him) sophisticated mannerisms. Like the story of the prepubescent Murasaki in the classic novel The Tale of Genji, Jōji decides he will raise Naomi, a fifteen-year-old café hostess, to be his perfect woman: in this case, he will forge her into a glamorous Western-style girl like Mary Pickford, the famous Canadian actress of the silent film era, whom he thinks Naomi resembles.
",,,449237,False,True,,,
Some Prefer Nettles,Jun'ichirō Tanizaki,1929,,,,,,,,,,
Arrowroot (novel),Jun'ichirō Tanizaki,1931,['Novella'],,,,,False,False,,,
The Secret History of the Lord of Musashi,Jun'ichirō Tanizaki,1935,['Novel'],,,,,False,False,,,
The Key (Tanizaki novel),Jun'ichirō Tanizaki,1956,,,,,,False,True,,,
Diary of a Mad Old Man (novel),Jun'ichirō Tanizaki,1961,,"Utsugi Tokosuke is a 77-year-old invalid, recovering from a stroke that has paralyzed his hand. He lives in Tokyo with his wife (unnamed), son Jokichi and daughter-in-law Satsuko, in a large house in surroundings of wealth and comfort. His married daughters Kugako and Itsuko, and their young children, visit him occasionally, though he is cold toward them. As the book progresses, it becomes clear that Tokosuke is erotically obsessed with his daughter-in-law Satsuko, although he is impotent. In return for various expensive gifts, Satsuko permits him to kiss parts of her body, particularly her lower legs. The book culminates as Tokosuke plans to have Satsuko’s footprints carved in stone upon his tomb when he dies. The book contains numerous descriptions of medical procedures and treatments, and ends in a series of short accounts given by his private nurse, doctor and daughter Itsuko. Tokosuke is still alive at the end of the book, and it is unclear whether his funerary plans have been carried out.
",,,,False,True,,,
Scandal (Wilson novel),A. N. Wilson,1983,,,,,,,,,,
Stray (novel),A. N. Wilson,1987,['Novel'],"A cat named ""Pufftail"" (he says that he truly has no name) tells his life story to his daughter Tabitha and his grandson. He tells of his life on the streets, in a pet shop, at a convent, with a kind grandmother, and with the cruel ""June and Jim,"" among others and says that he has three tragic parts in his life.
",,,176,False,False,,Tabitha,
My Name Is Legion (novel),A. N. Wilson,2004,,,,,,,,,,
Resolution (Wilson novel),A. N. Wilson,2016,['historical fiction'],,,,278,False,False,,,
Stalky &amp; Co.,Rudyard Kipling,1899,['School story'],,,,272,False,False,,,
Puck of Pook's Hill,Rudyard Kipling,1906,,,,,,,,,,
Kim (novel),Rudyard Kipling,1901,['Spy & Picaresque novel'],"It is set after the Second Afghan War (which ended in 1881), but before the Third (fought in 1919), probably in the period 1893 to 1898.[2] The novel is notable for its detailed portrait of the people, culture, and varied religions of India. ""The book presents a vivid picture of India, its teeming populations, religions, and superstitions, and the life of the bazaars and the road.""[3]
",,,368,False,True,,,
The Jungle Book,Rudyard Kipling,1894,"[""Children's book""]",,,,,False,True,The Jungle Books,"""In the Rukh""",The Second Jungle Book
The Second Jungle Book,Rudyard Kipling,1895,"[""Children's book""]",,,,,False,True,The Jungle Books,The Jungle Book,
The Seven Seas (poetry collection),Rudyard Kipling,1896,,,,,,,,,,
"From Sea to Sea and Other Sketches, Letters of Travel",Rudyard Kipling,1899,,,,,,,,,,
The Light That Failed,Rudyard Kipling,1891,['Fiction'],"By the time Kipling returned to England in 1889, he was well on his way to literary fame due to his successful short stories. However, as a novel was expected from him, he began to write The Light That Failed on a very short deadline of three months. The novel's inspiration was his failed relationship with Florence Garrard, whom he had first met when he was boarding with his sister in Southsea.[1]
",,,339,False,True,,,
Rewards and Fairies,Rudyard Kipling,1910,,,,,,,,,,
Tromeo and Juliet,James Gunn,1996,,"Set in modern-day Manhattan, the film begins with the narrator (Lemmy of Motörhead) introducing two families: the rich Capulets and the poor Ques.
",,,,False,True,,,
Strait is the Gate,André Gide,1909,,,,,,,,,,
Isabelle (novella),André Gide,1911,['Récit'],"25-year-old Gérard Lacase from the Sorbonne studies for his doctorate on Jacques-Bénigne Bossuet at the remote castle of Quartfourche in northern Normandy. He falls in love with a portrait of Isabelle, the daughter of the family who owns the castle.
",,,194,False,False,,,
La Symphonie pastorale,André Gide,1919,['Novella'],"A pastor adopts a young blind girl whom his daughter, Charlotte, names ""Gertrude"".  The title refers to Beethoven's Sixth Symphony (also known as the Pastoral Symphony) which the pastor takes Gertrude to hear. It also refers to the pastor's own symphony with Gertrude. His wife, Amélie, resents Gertrude because the pastor dedicates more attention to Gertrude than to their five biological children.  She tries to prompt him to a recognition of the true nature of his feelings for the young woman in his care. Her ability to ""see"" is contrasted with the ""blindness"" of the pastor in this regard and the reader is invited to judge him on his intellectual dishonesty. As a religious man, the pastor takes the Bible very seriously and tries to preserve Gertrude's innocence by protecting her from the concept of sin.
",,,151,False,True,,,
Corydon (book),André Gide,1924,,,,,,,,,,
The Counterfeiters (novel),André Gide,1925,['Modernist'],"The plot revolves around Bernard – a schoolfriend of Olivier's who is preparing for his bac – discovering he is a bastard and taking this as a welcome pretext for running away from home. He spends a night in Olivier's bed (where Olivier describes a recent visit to a prostitute and how he did not find the experience very enjoyable). After Bernard steals the suitcase belonging to Édouard, Olivier's uncle, and the ensuing complications, he is made Édouard's secretary. Olivier is jealous and ends up in the hands of the cynical and downright diabolical Comte de Passavant, who travels with him to the Mediterranean.
",,,480365,False,True,,,
The God that Failed,André Gide,1949,,,,,,,,,,
The Case of the Curious Bride,Perry Moore,1935,,"Rhoda Montaine learns that her first husband, Gregory Moxley, is still alive, which makes things awkward for her, since she has remarried Carl, the son of wealthy C. Phillip Montaine. She turns to Perry Mason for help, but when he goes to see Moxley, he finds only his corpse. Rhoda is arrested for murder.
",,,,False,True,,,
The Circle of Reason (novel),Amitav Ghosh,1986,['Fiction'],,,,,False,False,,,
The Shadow Lines,Amitav Ghosh,1988,['Fiction'],"Split into two parts ('Going Away' and 'Coming Home'), the novel follows the life of a young boy growing up in Calcutta, who is educated in Delhi and then follows with the experiences he has in London.
",,,256,False,False,,The Circle of Reason,The Calcutta Chromosome
The Glass Palace,Amitav Ghosh,2000,['Historical Fiction'],,,,,False,False,,,
The Hungry Tide,Amitav Ghosh,2004,['Novel'],,,,400,False,False,,,
Sea of Poppies,Amitav Ghosh,2008,['Novel'],,,,528,False,False,Ibis trilogy,,River of Smoke
River of Smoke,Amitav Ghosh,2011,['Novel'],"The promotional text refers to the storyline which can be summarized as follows: After the incidents on Ibis, which was caught in a storm and eventually ended up in Mauritius, but with a few passengers less, the story help in this novel begins from where it left off. From the details of the changing lives and traditions of Indian migrants in Mauritius, the novel traces the fate of other characters from Ibis and describes the opium trade in China.
The novel has a rich tapestry of characters from various cultural and geographical backgrounds whose common interest is trade with China. The plot is set in Fanqui town, a small strip of land used by foreigners to trade with local Chinese traders, a year before the first opium war.
",,,557,False,False,Ibis trilogy,Sea of Poppies,Flood of Fire
Flood of Fire,Amitav Ghosh,2015,['Novel'],"Following the storylines of the previous two parts, Sea of Poppies and River of Smoke, the story continues in 1839. Kesri Singh, brother of Deeti, is made aware that Deeti ran away from her husband's pyre by avoiding sati. She eloped with a lower-caste labourer and Singh's family is ashamed of the events. Kesri joins the British service as an Indian soldier at the rank of sepoy. He works for the East India Company, where his superior is Deeti's deceased husband's brother. Zachary Reid, an American soldier born to a quadroon mother and a white father, pretends to be white and starts entering the trading business. Shireen Modi, an Indian Parsi woman, has left for China in search of her late husband's illegitimate child. In her pursuit, she starts to have feelings for her husband's close friend who is now helping her. She is fully aware that her relationship with this Armenian friend would be condemned by her orthodox Parsi community. Neel Rattan Halder, once a king, has been separated from his son after he was arrested by the British. Neel has now absconded and remains a fugitive in order to avoid being jailed for his conviction on the false forgery charges, which Mr. Burnham had manipulated. The First Opium War has commenced and the characters find themselves in midst of these events.[1][2]
",,,624,False,False,Ibis trilogy,River of Smoke,
Jungle Nama,Amitav Ghosh,2021,,"The story is set in India's Sundarbans region.[1] The Sundarbans are located across the western coast of Bangladesh and the south coast of India's Eastern state of West Bengal.[3] The region is characterised by vast natural forests and deltas.[1] At greater than ten-thousand square kilometre, the Sundarbans are the world's largest mangrove forest.[2][3] They are divided by three main rivers, the Ganga, Brahmaputra, and Meghna, which branch to form a major wetland that discharges into the Bay of Bengal.[2] The Sundarbans are everchanging and composed of thousands of islands, many being uninhabitable.[2] The Sundarbans are a UNESCO World Heritage site with four protected areas being held under reserve forest and wildlife sanctuary.[2] The name Sundarbans comes from the common Mangrove trees which populate the area, known locally as Sundori trees.[2]
",,,88,False,False,,,
In an Antique Land,Amitav Ghosh,1992,['Non-fiction'],,,,,False,False,,,Dancing in Cambodia and at Large in Burma
The Great Derangement: Climate Change and the Unthinkable,Amitav Ghosh,2016,['Non-fiction'],,,,,False,False,,Incendiary Circumstances,
The Nutmeg's Curse,Amitav Ghosh,2021,,,,,,,,,,
Last Seen Wearing (Dexter novel),Colin Dexter,1976,['crime novel'],,,,288,False,False,"Inspector Morseseries, #2",Last Bus to Woodstock,The Silent World of Nicholas Quinn
The Silent World of Nicholas Quinn,Colin Dexter,1977,['crime novel'],,,,254,False,True,"Inspector Morseseries, #3",Last Seen Wearing,Service of All the Dead
The Dead of Jericho,Colin Dexter,1981,['crime novel'],"Detective Chief Inspector E. Morse of the Thames Valley Police meets Anne Scott at a party hosted by Mrs Murdoch in North Oxford. Six months later Anne Scott is found hanging in her kitchen at 9 Canal Reach, Jericho, Oxford. The police launch a suicide inquiry.  Initially Chief Inspector Bell, from the closer Oxford Central station on St. Aldate's Street, is assigned to the case; but a fortnight later Morse takes over the investigation and questions the assumption of suicide initially.  Subsequently both of Mrs Murdoch's sons, Edward ""Ted"" Murdoch and Michael Murdoch, as well as Anne Scott's former employers, brothers Charles Richards and Conrad Richards, and Charles's wife, Celia, come to the attention of Morse, as do Ms Scott's neighbours, including the nosy handyman George Jackson.  Dexter gives a big clue to what might have been going on in Anne Scott's mind with one chapter headed with this epigram from Sophocles's Oedipus Rex: ""We saw a knotted pendulum, a noose: and a strangled woman swinging there"".
",,,224,False,False,"Inspector Morseseries, #5",Service of All the Dead,The Riddle of the Third Mile
The Secret of Annexe 3,Colin Dexter,1986,['crime novel'],"As the novel begins, Margaret Bowman of Charlbury Drive Chipping Norton is off to a funeral. Her husband, left alone, finds an angry letter, apparently from a lover, in his wife's handbag.
",,,224,False,False,"Inspector Morseseries, #7",The Riddle of the Third Mile,The Wench Is Dead
The Jewel That Was Ours,Colin Dexter,1991,['crime novel'],"The Historical Cities of England tour group is arriving in Oxford, staying in the best hotel in town. Retired Americans travel together, listening to talks by experts. The highlight in Oxford will be provided by tour member Laura Stratton, who is donating the Wolvercote Tongue to the Ashmolean Museum, pursuant to her first husband's will. Dr Theodore Kemp has written a book about this piece from the time of King Alfred the Great, gold set with rubies, and the tongue fits exactly with a buckle also found in England. Just 45 minutes after arrival in the hotel, Mrs Stratton is found in their hotel room, dead on the floor, by her husband who had taken a short walk with Shirley Brown. A bit later, Eddie Stratton notices that her handbag is gone, and the Wolvercote tongue was kept in it. The hotel doctor determines she died of natural causes, and the police are called in to deal with the theft.
",,,224,False,False,"Inspector Morseseries, #9",The Wench Is Dead,The Way Through the Woods
The Wench Is Dead,Colin Dexter,1989,['crime novel'],"In 1859, the body of a young woman was found floating in the Oxford Canal; her death led to a sensational murder trial, and two men were eventually hanged for the murder.
",,,200,False,False,"Inspector Morseseries, #8",The Secret of Annexe 3,The Jewel That Was Ours
Morse's Greatest Mystery,Colin Dexter,1993,,,,,,,,,,
The Mudlark,Françoise Sagan,1950,,"A young street urchin named Wheeler, half-starved, homeless and an orphan, finds a cameo containing the likeness of Queen Victoria. Not recognising her, he is told that she is the ""mother of all England"". Taking the remark literally, he journeys to Windsor Castle to see her.
",,,,False,True,,,
The Parafaith War,"L. E. Modesitt, Jr.",1996,['Science fiction'],,,,480,False,False,The Parafaith War,,The Ethos Effect
The Ethos Effect,"L. E. Modesitt, Jr.",2003,['Science fiction'],,,,509,False,False,The Parafaith War,The Parafaith War,
Green Eggs and Ham,Dr. Seuss,1996,"[""Children's literature""]","Sam-I-Am offers a man a plate of green eggs and ham. However, he tells Sam that he hates this food. Throughout the story, Sam further asks him to eat this food in various locations (house, box, car, tree, train, dark, rain, boat) and with various animals (mouse, fox, goat), but is still rebuffed. Finally, Sam-I-Am offers the man to try them, and he tastes the colorful delicacy in hopes Sam-I-Am will leave him alone. When the man tries the dish, he happily declares that the dish is quite tasty.
",,,,True,True,Beginner Books,"One Fish, Two Fish, Red Fish, Blue Fish",The Sneetches and Other Stories
The Cat in the Hat,Dr. Seuss,1997,"[""Children's literature""]","The story begins as an unnamed boy  who is the narrator of the book sits alone with his sister Sally in their house on a cold and rainy day, staring wistfully out the window. Then they hear a loud bump which is quickly followed by the arrival of the Cat in the Hat, a tall anthropomorphic cat in a red-and-white-striped top hat and a red bow tie, who proposes to entertain the children with some tricks that he knows. The children's pet fish refuses, insisting that the Cat should leave (namely because their mother would be upset that they are talking to a stranger who has no permission to be in the house and is, therefore, trespassing). The Cat then responds by balancing the fish on the tip of his umbrella. The game quickly becomes increasingly trickier, as the Cat balances himself on a ball and tries to balance many household items on his limbs until he falls on his head, dropping everything he was holding. The fish admonishes him again, but the Cat in the Hat just proposes another game.
",,,61,True,True,,If I Ran the Circus,How the Grinch Stole Christmas!The Cat in the Hat Comes Back (plot wise)
