User-ID,Location,Age,Rating Count,Average Rating,Country
140879,"duesseldorf, nordrhein-westfalen, germany",36.0,6.0,6.833333333333333,germany
141444,"west springfield, massachusetts,",,29.0,6.275862068965517,
141491,"westminster, maryland, usa",47.0,5.0,6.6,usa
141493,"dove canyon, california, usa",44.0,20.0,8.85,usa
141600,"dallas, texas, usa",35.0,6.0,7.166666666666667,usa
141710,"omaha, nebraska, usa",,14.0,7.285714285714286,usa
141901,"christchurch, canterbury, new zealand",43.0,11.0,8.090909090909092,zealand
141902,"newport news, virginia, usa",51.0,6.0,7.0,usa
141958,"oslo, oslo, norway",41.0,16.0,7.625,norway
142062,"san jose, california, usa",41.0,7.0,9.285714285714286,usa
142121,"waipahu, hawaii, usa",33.0,14.0,8.5,usa
142256,"winfield, alberta, canada",52.0,19.0,7.684210526315789,canada
142479,"portland, maine, usa",,7.0,7.142857142857143,usa
142524,"detroit, michigan, usa",36.0,33.0,8.303030303030303,usa
142579,"apex, north carolina, usa",,6.0,7.5,usa
142584,"hot springs, arkansas, usa",21.0,5.0,8.8,usa
142623,"big sky, montana, usa",,8.0,8.375,usa
142715,"wasilla, alaska, usa",35.0,9.0,5.777777777777778,usa
142745,"kyoto, kyoto, japan",38.0,6.0,6.833333333333333,japan
143134,"marion, arkansas, usa",27.0,5.0,9.6,usa
143163,"weaverville, california, usa",26.0,13.0,9.384615384615383,usa
143175,"blythewood, south carolina, usa",28.0,28.0,7.428571428571429,usa
143211,"greenbelt, maryland, usa",,11.0,7.727272727272727,usa
143253,"dyersburg, tennessee, usa",27.0,11.0,9.181818181818182,usa
143388,"las vegas, nevada, usa",,6.0,5.333333333333333,usa
143415,"bellingham, washington, usa",50.0,20.0,7.85,usa
143715,"chicago, illinois, usa",32.0,9.0,6.666666666666667,usa
143792,"nottingham, england, united kingdom",25.0,7.0,6.142857142857143,kingdom
143809,"evanston, illinois, usa",21.0,6.0,7.833333333333333,usa
143837,"san antonio, texas, usa",28.0,8.0,8.375,usa
143909,"wuppertal, nordrhein-westfalen, germany",26.0,9.0,7.111111111111111,germany
143968,"wesley chapel, florida, usa",39.0,7.0,7.857142857142857,usa
144038,"columbia, missouri, usa",49.0,12.0,9.583333333333334,usa
144151,"harrison, tennessee, usa",,6.0,7.666666666666667,usa
144255,"riedstadt, hessen, germany",,23.0,7.043478260869565,germany
144318,"grimes, iowa, usa",,9.0,7.777777777777778,usa
144478,"galveston, texas, usa",39.0,8.0,6.125,usa
144531,"pleasanton, california, usa",37.0,8.0,8.25,usa
144555,"northbrook, illinois, usa",37.0,10.0,8.5,usa
144619,"albany, oregon, usa",,10.0,8.0,usa
144707,"tucson, arizona, usa",23.0,5.0,8.6,usa
145003,"new york, new york, usa",34.0,5.0,8.4,usa
145109,"barcelona, barcelona, spain",45.0,27.0,8.62962962962963,spain
145369,"winnemucca, nevada, usa",,7.0,7.571428571428571,usa
145449,"virginia beach, virginia, usa",,18.0,8.5,usa
145619,"middletown, connecticut, usa",36.0,10.0,8.3,usa
145641,"madison, new jersey, usa",,7.0,8.714285714285714,usa
146083,"madison, alabama, usa",29.0,5.0,6.8,usa
146113,"cary, north carolina, usa",,8.0,6.5,usa
146230,"bourbonnais, ,",49.0,12.0,8.75,
146348,"tigard, oregon, usa",,9.0,9.22222222222222,usa
146803,"n/a, n/a, usa",,18.0,7.777777777777778,usa
146932,"miami, florida, usa",30.0,11.0,8.454545454545455,usa
147141,"portland, oregon, usa",21.0,7.0,7.0,usa
147166,"london, england, united kingdom",38.0,5.0,7.8,kingdom
147224,"mechanicsburg, pennsylvania, usa",41.0,13.0,8.23076923076923,usa
147307,"larkspur, colorado, usa",48.0,9.0,7.555555555555555,usa
147420,"cassadaga, new york, usa",53.0,8.0,9.0,usa
147451,"herne bay, england, united kingdom",37.0,14.0,7.5,kingdom
147686,"farmingdale, new york, usa",34.0,5.0,9.2,usa
147839,"mokena, illinois, usa",47.0,10.0,6.6,usa
147847,"greenville, illinois, usa",,32.0,6.625,usa
147900,"pocomoke city, maryland, usa",32.0,5.0,7.4,usa
147965,"lake wales, florida, usa",,9.0,8.222222222222221,usa
148199,"toronto, ontario, canada",50.0,11.0,7.181818181818182,canada
148258,"toronto, ontario, canada",,7.0,7.571428571428571,canada
148314,"calgary, alberta, canada",29.0,8.0,7.625,canada
148590,"thunder bay, ontario, canada",49.0,7.0,7.714285714285714,canada
148712,"homer, alaska, usa",,8.0,7.5,usa
148744,"campbellsport, wisconsin, usa",67.0,14.0,8.357142857142858,usa
148898,"holiday, florida, usa",24.0,9.0,9.333333333333334,usa
149069,"struthers, ohio, usa",30.0,9.0,10.0,usa
149071,"nekoosa, wisconsin, usa",49.0,7.0,7.142857142857143,usa
149084,"germantown, maryland, usa",32.0,6.0,8.333333333333334,usa
149120,"hillsdale, michigan, usa",,5.0,7.0,usa
149483,"houston, texas, usa",25.0,7.0,8.571428571428571,usa
149690,"logan city, queensland, australia",35.0,5.0,7.2,australia
149907,"hendersonville, north carolina, usa",42.0,7.0,9.428571428571429,usa
149908,"hull, england, united kingdom",29.0,30.0,7.6,kingdom
149934,"chicago, illinois, usa",44.0,12.0,7.75,usa
150327,"lombard, , usa",,5.0,6.4,usa
150498,"cumberland, maryland, usa",38.0,6.0,9.666666666666666,usa
150561,"bodegraven, zuid-holland, netherlands",33.0,11.0,8.272727272727273,netherlands
150663,"nightsky, oregon, usa",24.0,6.0,9.166666666666666,usa
150896,"vancouver, washington, usa",30.0,14.0,8.214285714285714,usa
150968,"manchester, new hampshire, usa",47.0,11.0,7.181818181818182,usa
150979,"greencastle, pennsylvania, usa",34.0,31.0,8.096774193548388,usa
151098,"appalachia, virginia, usa",38.0,9.0,8.444444444444445,usa
151608,"orillia, ontario, canada",,10.0,5.2,canada
152016,"easthampton, massachusetts, usa",29.0,6.0,7.666666666666667,usa
152099,"wickenburg, arizona, usa",14.0,9.0,7.888888888888889,usa
152186,"windsor, ontario, canada",33.0,8.0,8.25,canada
152435,"indianapolis, indiana, usa",40.0,6.0,6.666666666666667,usa
152483,"braga, braga, portugal",18.0,6.0,7.666666666666667,portugal
152579,"kota kinabalu, sabah, malaysia",22.0,8.0,6.75,malaysia
152645,"chicago, illinois, usa",28.0,10.0,6.5,usa
152651,"plattsburgh, new york, usa",24.0,7.0,7.571428571428571,usa
152696,"studio city, california, usa",,7.0,8.571428571428571,usa
152946,"lisbon, lisbon, portugal",25.0,13.0,7.0,portugal
153054,"cambridge, massachusetts, usa",20.0,7.0,9.0,usa
153211,"toronto, ontario, canada",28.0,10.0,7.4,canada
153322,"york, ,",33.0,8.0,8.875,
153361,"jacksonville, arkansas, usa",44.0,6.0,8.833333333333334,usa
153513,"little rock, arkansas, usa",31.0,9.0,7.333333333333333,usa
153653,"rapid city, south dakota, usa",50.0,8.0,8.875,usa
153662,"ft. stewart, georgia, usa",44.0,139.0,8.97841726618705,usa
153718,"round lake, illinois, usa",27.0,12.0,8.25,usa
153797,"tulsa, oklahoma, usa",31.0,13.0,7.923076923076923,usa
153950,"dover-foxcroft, maine, usa",,6.0,7.0,usa
154126,"merritt island, florida, usa",48.0,5.0,7.2,usa
154129,"san francisco, california, usa",31.0,5.0,7.2,usa
154345,"white plains, new york, usa",,11.0,7.454545454545454,usa
154354,"eatontown, new jersey, usa",31.0,7.0,7.857142857142857,usa
154465,"albany, california, usa",32.0,5.0,9.0,usa
154469,"trois-rivières ouest, quebec, canada",,16.0,8.9375,canada
154529,"fishers, indiana, usa",37.0,16.0,8.125,usa
154543,"san francisco, california, usa",29.0,5.0,5.6,usa
154553,"duluth, minnesota, usa",23.0,6.0,9.0,usa
154730,"encinitas, california, usa",42.0,7.0,5.142857142857143,usa
154844,"sharon hill, pennsylvania, usa",32.0,7.0,8.142857142857142,usa
154975,"dallas, texas, usa",29.0,6.0,8.166666666666666,usa
155014,"las cruces, new mexico, usa",,26.0,8.038461538461538,usa
155027,"tucson, arizona, usa",39.0,6.0,8.166666666666666,usa
155147,"seattle, washington, usa",60.0,18.0,7.722222222222222,usa
155495,"hood river, oregon, usa",26.0,5.0,9.6,usa
155580,"fairport, new york, usa",61.0,7.0,7.857142857142857,usa
155743,"san simeon, california, usa",,7.0,6.857142857142857,usa
156150,"howell, new jersey, usa",36.0,36.0,8.472222222222221,usa
156214,"new bern, north carolina, usa",59.0,9.0,8.777777777777779,usa
156269,"chicago, illinois, usa",53.0,16.0,7.8125,usa
156300,"pinon hills, california, usa",49.0,10.0,10.0,usa
156467,"waltham, massachusetts, usa",38.0,20.0,9.4,usa
156584,"hobart, tasmania, australia",55.0,8.0,7.125,australia
157163,"slatington, pennsylvania, usa",37.0,5.0,6.0,usa
157247,"deventer, overijssel, netherlands",48.0,19.0,5.947368421052632,netherlands
157273,"dripping springs, texas, usa",37.0,11.0,7.727272727272727,usa
157655,"sydney, new south wales, australia",45.0,9.0,7.222222222222222,australia
157799,"heemstede, noord holland, netherlands",42.0,6.0,8.0,netherlands
157811,"kissimmee, florida, usa",34.0,12.0,9.166666666666666,usa
158226,"oslo, oslo, norway",26.0,37.0,7.54054054054054,norway
158254,"asheville, north carolina, usa",28.0,12.0,7.75,usa
158295,"cleveland, ohio, usa",,79.0,6.544303797468355,usa
158433,"nahant, massachusetts, usa",,33.0,7.484848484848484,usa
158506,"woodland hills, california, usa",52.0,6.0,8.5,usa
158606,"dunedin, florida, usa",72.0,6.0,7.833333333333333,usa
158774,"harrison, new jersey, usa",34.0,7.0,7.142857142857143,usa
158846,"sagle, idaho, usa",54.0,5.0,8.6,usa
159033,"taneytown, maryland, usa",46.0,16.0,8.3125,usa
159506,"portland, oregon, usa",28.0,28.0,8.5,usa
159732,"watchung, new jersey, usa",47.0,6.0,8.833333333333334,usa
159754,"niceville, florida, usa",60.0,5.0,7.8,usa
159858,"atlantic beach, florida, usa",37.0,17.0,8.058823529411764,usa
159977,"oklahoma city, oklahoma, usa",,8.0,8.125,usa
160062,"cheektowaga, new york, usa",,6.0,6.833333333333333,usa
160401,"akron, ohio, usa",30.0,12.0,5.916666666666667,usa
160558,"hooksett, new hampshire, usa",28.0,32.0,8.0,usa
160571,"limoges, n/a, france",,6.0,8.666666666666666,france
160681,"niles, michigan, usa",28.0,5.0,8.2,usa
160735,"blaine, minnesota, usa",39.0,8.0,7.625,usa
160819,"miami, florida, usa",43.0,11.0,9.818181818181818,usa
161037,"milton, ,",32.0,7.0,8.142857142857142,
161039,"fredericton, new brunswick, canada",30.0,9.0,8.11111111111111,canada
161041,"lisbon, n/a, portugal",24.0,17.0,7.235294117647059,portugal
161200,"catonsville, maryland, usa",43.0,5.0,7.8,usa
161831,"florissant, missouri, usa",33.0,8.0,10.0,usa
161872,"brandon, mississippi, usa",27.0,5.0,9.0,usa
161880,"norfolk, virginia, usa",31.0,5.0,7.4,usa
161882,"lasalle, ontario, canada",49.0,5.0,8.8,canada
161936,"gisborne, victoria, australia",53.0,10.0,8.3,australia
162001,"bothell, washington, usa",,8.0,8.125,usa
162052,"danville, virginia, usa",51.0,16.0,8.4375,usa
162311,"largo, florida, usa",22.0,7.0,8.571428571428571,usa
162376,"lynn, massachusetts, usa",23.0,8.0,9.0,usa
162538,"janesville, wisconsin, usa",49.0,5.0,5.0,usa
162590,"n/a, british columbia, canada",,5.0,8.4,canada
162639,"kelso, washington, usa",,48.0,8.25,usa
162671,"yarmouth, nova scotia, canada",19.0,6.0,9.833333333333334,canada
162738,"waterford, michigan, usa",35.0,29.0,7.758620689655173,usa
162827,"seattle, washington, usa",,5.0,7.8,usa
163202,"los angeles, california, usa",26.0,7.0,9.285714285714286,usa
163307,"tulsa, oklahoma, usa",24.0,6.0,6.333333333333333,usa
163319,"günzburg, bayern, germany",34.0,10.0,7.6,germany
163326,"gum spring, virginia, usa",28.0,5.0,8.4,usa
163329,"bellingham, washington, usa",,5.0,5.0,usa
163358,"toronto, ontario, canada",21.0,10.0,9.3,canada
163430,"huntsville, texas, usa",,5.0,9.0,usa
163488,"salem, ohio, usa",24.0,12.0,7.583333333333333,usa
163570,"lincoln, new brunswick, canada",50.0,35.0,8.914285714285715,canada
163804,"bonaire, georgia, usa",43.0,17.0,7.470588235294118,usa
163851,"phoenix, arizona, usa",26.0,7.0,7.571428571428571,usa
163973,"são paulo, são paulo, brazil",46.0,22.0,7.363636363636363,brazil
164096,"lisboa, lisboa, portugal",29.0,11.0,7.363636363636363,portugal
164323,"delta, british columbia, canada",31.0,30.0,7.7,canada
164480,"bronx, new york, usa",44.0,5.0,5.8,usa
164533,"sitges, barcelona, spain",46.0,12.0,7.083333333333333,spain
164581,"costa da caparica, ,",30.0,5.0,6.2,
164584,"manchester, new hampshire, usa",52.0,5.0,6.0,usa
164675,"portland, oregon, usa",55.0,14.0,8.142857142857142,usa
164728,"studio city, california, usa",,8.0,7.375,usa
164828,"duncanville, alabama, usa",,12.0,7.75,usa
165183,"tulsa, oklahoma,",60.0,8.0,9.25,
165267,"north bergen, new jersey, usa",27.0,5.0,7.4,usa
165268,"madras, oregon, usa",73.0,8.0,7.0,usa
165308,"new berlin, wisconsin, usa",33.0,23.0,8.173913043478262,usa
165319,"tucson, arizona, usa",28.0,33.0,6.636363636363637,usa
165345,"rohnert park, california, usa",,7.0,8.571428571428571,usa
165758,"st. catharines, ontario, canada",,32.0,5.0,canada
165806,"cardiff, wales, united kingdom",57.0,7.0,5.285714285714286,kingdom
165866,"ashville, alabama, usa",27.0,9.0,9.0,usa
165884,"louisville, kentucky, usa",,8.0,6.25,usa
166017,"chicago, illinois, usa",38.0,10.0,6.5,usa
166123,"cortez, colorado, usa",32.0,13.0,8.692307692307692,usa
166391,"hanover, pennsylvania, usa",60.0,8.0,9.625,usa
166409,"richmond, virginia, usa",63.0,9.0,8.0,usa
166596,"greenwood, british columbia, canada",57.0,21.0,8.095238095238095,canada
166824,"nova, virginia, usa",,5.0,7.2,usa
166922,"london, england, united kingdom",26.0,8.0,8.125,kingdom
167052,"delft, zuid holland, netherlands",29.0,5.0,8.8,netherlands
167349,"keller, texas, usa",33.0,7.0,8.285714285714286,usa
167471,"milton, ontario, canada",29.0,14.0,8.357142857142858,canada
167478,"perth, western australia, australia",28.0,8.0,8.125,australia
167587,"anaheim hills, ,",22.0,8.0,6.875,
167614,"seattle, washington, usa",46.0,6.0,7.666666666666667,usa
167678,"belton, tx, usa",35.0,5.0,6.4,usa
167746,"charlestown, massachusetts, usa",32.0,13.0,7.6923076923076925,usa
167800,"olive branch, mississippi, usa",57.0,10.0,8.0,usa
167812,"vancouver, washington, usa",38.0,9.0,7.222222222222222,usa
168047,"oxford, connecticut, usa",28.0,17.0,9.176470588235292,usa
168064,"fredericton, new brunswick, canada",,18.0,7.5,canada
168144,"oceanside, california, usa",46.0,7.0,8.285714285714286,usa
168245,"delisle, saskatchewan, canada",37.0,17.0,8.176470588235293,canada
168642,"seattle, washington, usa",24.0,5.0,6.2,usa
168816,"santa clara, california, usa",35.0,9.0,7.888888888888889,usa
168954,"manhattan, kansas, usa",29.0,11.0,7.181818181818182,usa
169233,"chicago, illinois, usa",27.0,10.0,7.5,usa
169309,"east lansing, michigan, usa",,5.0,8.0,usa
169663,"towson, maryland, usa",,9.0,7.222222222222222,usa
169682,"minneapolis, minnesota, usa",26.0,7.0,7.428571428571429,usa
169699,"vadnais heights, minnesota, usa",40.0,5.0,7.8,usa
169735,"nisswa, minnesota, usa",,12.0,6.583333333333333,usa
169779,"st. charles, missouri, usa",36.0,8.0,7.875,usa
169781,"portland, oregon, usa",21.0,5.0,7.8,usa
169824,"denver, california, usa",35.0,7.0,6.714285714285714,usa
170077,"muskegon, michigan, usa",58.0,6.0,5.666666666666667,usa
170154,"lisboa, lisboa, portugal",31.0,6.0,8.166666666666666,portugal
170184,"melton mowbray, england, united kingdom",51.0,10.0,7.8,kingdom
170227,"stevenage, england, united kingdom",33.0,6.0,8.333333333333334,kingdom
170513,"butler, pennsylvania, usa",,26.0,7.769230769230769,usa
170595,"maiden, north carolina, usa",34.0,5.0,5.2,usa
170634,"crystal lake, illinois, usa",,5.0,7.6,usa
170724,"burbank, california, usa",43.0,10.0,7.8,usa
170762,"lansing, michigan, usa",60.0,11.0,9.454545454545457,usa
170861,"hopkinton, massachusetts, usa",44.0,5.0,5.6,usa
170947,"sheldon, iowa, usa",35.0,9.0,8.88888888888889,usa
171045,"foster city, ,",44.0,5.0,8.4,
171118,"toronto, ontario, canada",47.0,128.0,7.3359375,canada
171295,"silver spring, maryland, usa",27.0,14.0,8.714285714285714,usa
171445,"berkeley, california, usa",37.0,7.0,8.428571428571429,usa
171602,"bainbridge island, washington, usa",37.0,6.0,8.0,usa
171818,"sacramento, california, usa",31.0,10.0,8.1,usa
171904,"urduliz, bizkaia, spain",28.0,6.0,8.833333333333334,spain
171970,"elmhurst, illinois, usa",,5.0,7.6,usa
172030,"rainsville, alabama, usa",30.0,10.0,8.5,usa
172061,"portland, oregon, usa",25.0,8.0,8.875,usa
172091,"cherry creek, new york, usa",58.0,8.0,6.0,usa
172512,"louisville, kentucky, usa",25.0,8.0,8.625,usa
172539,"lakewood, california, usa",,6.0,8.5,usa
172676,"long beach, california, usa",29.0,6.0,8.666666666666666,usa
172700,"portland, oregon, usa",33.0,5.0,7.8,usa
172742,"astoria, oregon, usa",44.0,20.0,8.4,usa
172760,"san antonio, texas, usa",29.0,9.0,7.666666666666667,usa
173131,"sydney, new south wales, australia",25.0,7.0,6.0,australia
173291,"greensboro, north carolina, usa",29.0,10.0,9.3,usa
173415,"chicago, illinois, usa",31.0,25.0,8.4,usa
173481,"arlington, texas, usa",69.0,16.0,6.875,usa
173486,"citronelle, alabama, usa",45.0,5.0,8.2,usa
173679,"regensburg, bavaria, germany",27.0,23.0,7.869565217391305,germany
173684,"chula vista, california, usa",15.0,5.0,8.2,usa
173860,"chicago, illinois, usa",48.0,7.0,7.714285714285714,usa
174034,"surrey, british columbia, canada",50.0,6.0,7.666666666666667,canada
174092,"holybourne, england, united kingdom",34.0,9.0,7.666666666666667,kingdom
174216,"hamilton, ohio, usa",36.0,10.0,8.7,usa
174304,"st. louis, missouri, usa",26.0,33.0,8.636363636363637,usa
174326,"winnipeg, manitoba, canada",38.0,12.0,8.333333333333334,canada
174428,"morrisville, north carolina, usa",37.0,5.0,5.4,usa
174596,"jackson heights, new york, usa",,15.0,6.333333333333333,usa
174726,"san diego, california, usa",,9.0,6.111111111111111,usa
174791,"long beach, california, usa",38.0,7.0,7.285714285714286,usa
174830,"college station, texas, usa",,7.0,6.0,usa
174892,"milford, connecticut,",,14.0,7.071428571428571,
174914,"perth, western australia, australia",33.0,7.0,8.428571428571429,australia
175052,"chicago, illinois, usa",57.0,14.0,7.642857142857143,usa
175100,"walled lake, ,",55.0,12.0,8.333333333333334,
175117,"royersford, pennsylvania, usa",,5.0,6.4,usa
175271,"bellevue, idaho, usa",55.0,5.0,8.0,usa
175278,"san diego, california, usa",,5.0,6.6,usa
175636,"san antonio, texas, usa",46.0,5.0,9.6,usa
175978,"somewhere, new jersey, usa",27.0,6.0,7.166666666666667,usa
176214,"springdale, arkansas, usa",34.0,6.0,6.666666666666667,usa
176256,"andrews, indiana, usa",32.0,6.0,8.666666666666666,usa
176348,"louisville, kentucky, usa",33.0,5.0,6.6,usa
176481,"toronto, ontario, canada",,5.0,7.8,canada
176597,"madison, wisconsin, usa",34.0,9.0,7.555555555555555,usa
177040,"cicero, new york, usa",27.0,7.0,7.714285714285714,usa
177072,"moberly, missouri, usa",47.0,17.0,8.0,usa
177090,"ashland, missouri, usa",37.0,6.0,9.666666666666666,usa
177091,"forest grove, oregon, usa",36.0,7.0,6.857142857142857,usa
177186,"charleston, south carolina, usa",42.0,6.0,6.5,usa
177295,"haslett, michigan, usa",41.0,5.0,5.6,usa
177374,"kingston, washington, usa",,5.0,9.8,usa
177375,"w.m., pennsylvania, usa",42.0,9.0,8.88888888888889,usa
177432,"wichita, kansas, usa",33.0,79.0,8.08860759493671,usa
177458,"ottawa, ontario, canada",29.0,41.0,7.463414634146342,canada
177690,"nottingham, maryland, usa",27.0,5.0,7.4,usa
178035,"pembroke, , canada",81.0,8.0,7.25,canada
178079,"north las vegas, nevada, usa",55.0,7.0,10.0,usa
178199,"amarillo, texas, usa",,18.0,7.888888888888889,usa
178201,"saint louis, ,",,11.0,6.909090909090909,
178240,"olive branch, mississippi, usa",49.0,8.0,7.625,usa
178522,"somerset, ,",,39.0,7.435897435897436,
178597,"san diego, california, usa",,8.0,7.875,usa
178667,"freehold, new jersey, usa",34.0,22.0,6.136363636363637,usa
178797,"porto, porto, portugal",29.0,9.0,7.888888888888889,portugal
178914,"bradenton, florida, usa",,7.0,7.571428571428571,usa
178920,"san francisco, california, usa",31.0,13.0,8.384615384615385,usa
179019,"little falls, new york,",,23.0,7.608695652173913,
179075,"hampton, , usa",82.0,5.0,9.8,usa
179118,"west lafayette, indiana, usa",28.0,5.0,7.2,usa
179288,"russell, massachusetts, usa",50.0,5.0,7.8,usa
179327,"franklin, tennessee, usa",18.0,6.0,7.833333333333333,usa
179433,"raleigh, north carolina, usa",42.0,10.0,8.5,usa
179718,"leroy, ,",39.0,12.0,9.416666666666666,
179730,"harmony, rhode island, usa",,8.0,9.125,usa
179734,"greenville, texas, usa",26.0,14.0,8.642857142857142,usa
179739,"aurora, ontario, canada",42.0,5.0,9.4,canada
179772,"high river, alberta, canada",37.0,5.0,9.0,canada
179791,"sydney, new south wales, australia",22.0,23.0,8.608695652173912,australia
179826,"oldham, england, united kingdom",22.0,9.0,7.777777777777778,kingdom
179978,"perry, new york, usa",28.0,17.0,9.0,usa
180348,"fredericksburg, virginia, usa",40.0,8.0,7.75,usa
180378,"calgary, alberta, canada",38.0,9.0,9.444444444444445,canada
180586,"creston, british columbia, canada",,5.0,8.0,canada
180651,"coventry, england, united kingdom",54.0,28.0,7.75,kingdom
180957,"adelaide, south australia, australia",,7.0,7.428571428571429,australia
181077,"rosebud, alberta, canada",35.0,8.0,7.75,canada
181176,"st. louis, missouri, usa",43.0,20.0,8.55,usa
181452,"cincinnati, ohio, usa",,5.0,7.0,usa
181687,"austin, texas, usa",29.0,13.0,7.6923076923076925,usa
181714,"boulder, colorado, usa",28.0,5.0,5.4,usa
181995,"saint symphorien, haineut, belgium",25.0,5.0,9.8,belgium
182053,"london, ontario, canada",30.0,7.0,10.0,canada
182085,"ginsheim, hessen, germany",,23.0,9.08695652173913,germany
182202,"black hawk, south dakota, usa",20.0,5.0,8.8,usa
182403,"memphis, tennessee, usa",35.0,8.0,8.625,usa
182442,"ithaca, new york, usa",,10.0,8.6,usa
182459,"fort wayne, indiana, usa",28.0,10.0,8.9,usa
182527,"pekin, illinois, usa",62.0,7.0,7.428571428571429,usa
182599,"montréal, quebec, canada",35.0,6.0,8.333333333333334,canada
182969,"minneapolis, minnesota, usa",36.0,5.0,8.6,usa
182993,"carneys point, new jersey, usa",40.0,11.0,8.727272727272727,usa
183046,"toronto, ontario, canada",,5.0,7.6,canada
183101,"kingsport, tennessee, usa",15.0,12.0,7.166666666666667,usa
183187,"williamsport, pennsylvania, usa",48.0,16.0,8.875,usa
183196,"peoria, illinois, usa",33.0,10.0,7.8,usa
183347,"ft. meade, maryland, usa",35.0,6.0,7.333333333333333,usa
183883,"washington, dc, usa",35.0,8.0,6.125,usa
183995,"columbus (grandview heights), ohio, usa",49.0,7.0,8.428571428571429,usa
184279,"san angelo, texas, usa",29.0,6.0,9.166666666666666,usa
184299,"omaha, nebraska, usa",31.0,48.0,8.104166666666666,usa
184365,"portland, oregon, usa",,6.0,9.0,usa
184401,"olympia, washington, united state",55.0,14.0,7.214285714285714,state
184424,"dayton, ohio, usa",44.0,12.0,7.25,usa
184513,"navarre, florida, usa",61.0,17.0,6.647058823529412,usa
184532,"des moines, iowa, usa",28.0,24.0,9.0,usa
184789,"vancouver, british columbia, canada",34.0,5.0,7.8,canada
185011,"mountain brook, alabama, usa",42.0,6.0,8.333333333333334,usa
185140,"kuching, , malaysia",29.0,7.0,8.285714285714286,malaysia
185147,"canaan, new york, usa",33.0,5.0,7.8,usa
185176,"dayton, ohio, usa",37.0,12.0,8.166666666666666,usa
185233,"winnemucca, nevada, usa",31.0,42.0,5.214285714285714,usa
185275,"seattle, washington, usa",32.0,6.0,7.333333333333333,usa
185384,"st. charles, missouri, usa",,9.0,8.555555555555555,usa
185450,"cantonment, florida, usa",35.0,6.0,10.0,usa
185634,"fridley, minnesota, usa",,13.0,7.923076923076923,usa
185671,"houston, texas, usa",38.0,7.0,5.428571428571429,usa
185677,"tampa, florida, usa",,6.0,8.333333333333334,usa
185722,"long beach, california, usa",24.0,11.0,10.0,usa
185771,"alexandria, virginia, usa",39.0,6.0,7.666666666666667,usa
186527,"richmond, vermont, usa",37.0,7.0,7.714285714285714,usa
186570,"rantoul, illinois, usa",28.0,10.0,6.9,usa
186762,"mcclelland, iowa, usa",18.0,10.0,7.1,usa
186837,"schofield, wisconsin, usa",39.0,6.0,9.166666666666666,usa
187065,"red feather lakes, ,",,13.0,6.076923076923077,
187145,"grapeview, washington, usa",65.0,45.0,8.488888888888889,usa
187256,"citrus heights, california, usa",,28.0,8.714285714285714,usa
187410,"kansas city, n/a, usa",100.0,5.0,7.0,usa
187425,"san francisco, california, usa",12.0,5.0,10.0,usa
187517,"brooklyn, new york, usa",28.0,12.0,7.75,usa
187520,"hull, england, united kingdom",29.0,6.0,8.833333333333334,kingdom
187574,"metuchen, new jersey, usa",,7.0,7.142857142857143,usa
187613,"olympia, washington, usa",19.0,5.0,8.0,usa
187624,"mountlake terrace, washington, usa",34.0,7.0,8.285714285714286,usa
187762,"rapid city, south dakota, usa",24.0,18.0,8.555555555555555,usa
187801,"barcelona, catalunya, spain",47.0,9.0,6.111111111111111,spain
187822,"el dorado hills, california, usa",37.0,7.0,8.571428571428571,usa
187863,"greenwood, south carolina, usa",33.0,14.0,7.642857142857143,usa
187904,"pegram, tennessee, usa",35.0,6.0,9.0,usa
188010,"edmonton, alberta, canada",,10.0,7.0,canada
188022,"harlowton, montana, usa",,7.0,8.571428571428571,usa
188171,"st. louis, missouri, usa",,9.0,8.0,usa
188273,"hawthorne, new jersey, usa",22.0,5.0,9.0,usa
188483,"vermilion, ohio, usa",37.0,6.0,8.333333333333334,usa
188490,"lexington, massachusetts, usa",,6.0,8.333333333333334,usa
188518,"mountain view, california, usa",33.0,5.0,6.2,usa
188659,"orange, connecticut, usa",61.0,6.0,6.333333333333333,usa
188951,"valdosta, georgia, usa",24.0,5.0,7.8,usa
189066,"victoria, british columbia, canada",70.0,5.0,8.2,canada
189080,"hoxie, arkansas, usa",28.0,14.0,6.571428571428571,usa
189115,"st. louis, missouri, usa",28.0,7.0,7.428571428571429,usa
189139,"lake country, british columbia, canada",40.0,22.0,6.863636363636363,canada
189334,"ottawa, ontario, canada",49.0,15.0,9.333333333333334,canada
189392,"madison, wisconsin, usa",26.0,7.0,7.571428571428571,usa
189474,"plano, texas, usa",41.0,8.0,7.75,usa
189516,"colorado springs, colorado, usa",37.0,6.0,7.166666666666667,usa
189558,"catlettsburg, kentucky, usa",55.0,13.0,8.0,usa
189835,"honolulu, hawaii, usa",,167.0,5.251497005988024,usa
189855,"austin, texas, usa",33.0,8.0,7.75,usa
189973,"pittsburgh, pennsylvania, usa",,6.0,6.5,usa
190080,"spartanburg, south carolina, usa",29.0,6.0,8.333333333333334,usa
190185,"mesa, ,",,7.0,9.285714285714286,
190459,"schertz, texas, usa",40.0,6.0,7.0,usa
190708,"ramona, california, usa",43.0,16.0,8.125,usa
190741,"corpus christi, texas, usa",52.0,5.0,6.2,usa
190831,"calgary, alberta, canada",,8.0,7.875,canada
190844,"forest grove, oregon, usa",,8.0,7.375,usa
