User-ID,Book-Rating,Book Title
209373,8,The Lost World
209373,10,Black House
209373,8,Mystic River
209373,8,Summer Sisters
209373,10,The Da Vinci Code
209373,8,The Talisman
209373,7,Mutation
209373,7,Without Remorse
209373,7,The Pelican Brief
209373,8,The Street Lawyer
209373,6,The Summons
209373,9,Thinner
209373,8,Carrie
209373,8,24 Hours
209373,6,Silk
209373,5,Silverthorn
209373,8,Faerie Tale
209373,10,Insomnia
209373,9,Desperation
209373,8,Bag of Bones
209464,9,Abarat
209464,8,Servant of the Bones
209464,9,Tuck Everlasting
209464,10,Shattered Mirror
209464,9,Midnight Predator
209464,9,Blood and Chocolate
209464,9,Just Ella
209486,9,Little House in the Big Woods
209486,8,The Murder Book
209486,7,Wayside School is Falling Down
209486,8,Dicey's Song
209486,7,Sons from Afar
209486,9,Anthem
209486,9,Charlotte's Web
209486,9,My Side of the Mountain
209516,9,Papillon
209516,10,Five Quarters of the Orange
209516,10,The Far Pavilions
209516,10,My Family and Other Animals
209516,10,Asta's Book
209516,10,Cold Comfort Farm
209516,10,The Brimstone Wedding
209516,9,King Lear
209516,7,Mrs Dalloway
209516,10,A Passage to India
209516,8,The Tempest
209516,6,Franny and Zooey
209516,10,Rebecca
209516,10,To Kill a Mockingbird
209516,8,The Red Room
209516,10,Rosemary's Baby
209516,10,King Solomon's Carpet
209516,10,Blackberry Wine
209516,10,Chocolat
209516,9,The Prince of Tides
209516,8,The Class
209516,7,Doctors
209516,8,The Great Santini
209516,10,Beach Music
209516,7,The Pickup
209516,10,Jane and Prudence
209516,7,High Fidelity
209631,9,The Poisonwood Bible
209631,8,The Far Pavilions
209631,6,Priestess of Avalon
209631,8,American Gods
209631,9,The Edible Woman
209631,9,This Perfect Day
209631,8,The Virgin Suicides
209631,9,The Fifth Sacred Thing
209684,9,Congo
209684,8,Strangers
209684,8,Phantoms
209684,9,Watchers
209684,8,The House of Thunder
209756,6,Tom's Midnight Garden
209756,6,East of Eden
209756,7,"River, Cross My Heart"
209756,9,One Child
209756,5,Whispers
209756,9,Esperanza Rising
209756,8,Evening Class
209756,5,Hannibal
209756,5,Calico Captive
209756,8,The Handmaid's Tale
209756,5,Scarlet Feather
209756,7,Bastard Out of Carolina
209756,8,Quentins
209756,5,Rascal
209756,5,The English Patient
209756,6,The Five People You Meet in Heaven
209756,4,A Patchwork Planet
209817,10,The Mysteries of Pittsburgh
209817,10,Microserfs
209817,7,Weetzie Bat
209817,8,Life of Pi
209817,10,Stardust
209817,10,Dracula
209817,10,e
209817,8,Still Life with Woodpecker
209875,9,The Neverending Story
209875,8,Legacy
209875,7,Starquake
209875,7,The Runaway Jury
209875,6,To Sail Beyond the Sunset
209875,8,City of Bones
209875,9,Earth
209875,6,Debt of Bones
209875,9,Deception Point
209875,9,The Restaurant at the End of the Universe
209974,8,Animal Dreams
209974,8,Prodigal Summer: A Novel
209974,4,Wicked: The Life and Times of the Wicked Witch of the West
209974,7,Fortune's Rocks: A Novel
209974,5,A Painted House
209974,5,The English Patient
209974,7,Stolen Lives: Twenty Years in a Desert Jail
210168,6,Down and Out in Paris and London
210168,10,To Kill a Mockingbird
210168,10,Animal Farm
210168,9,Silence
210168,10,Deep River
210168,8,High Fidelity
210315,8,Icy Sparks
210315,9,House of Sand and Fog
210315,7,Sunset in St. Tropez
210315,8,We Were the Mulvaneys
210315,8,Best Friends
210485,9,Thief of Time
210485,9,Fast Food Nation: The Dark Side of the All-American Meal
210485,9,The Secret Life of Bees
210485,8,Deryni Checkmate
210485,8,Jurassic Park
210485,7,Congo
210485,5,Slow River
210485,8,Black House
210485,6,House of Sand and Fog
210485,9,The Indian in the Cupboard
210485,7,The Lust Lizard of Melancholy Cove
210485,8,Cold Sassy Tree
210485,7,A Painted House
210485,8,The Da Vinci Code
210485,10,Strangers
210485,5,Shock
210485,9,The Thief Lord
210485,8,The Firm
210485,6,Summer Sisters
210485,8,How to Eat Fried Worms
210485,6,Superfudge
210485,7,The Outlaws of Sherwood
210485,8,Lucifer's Hammer
210485,7,Ragtime
210485,7,Beloved
210485,7,Superfudge
210485,6,The Regulators
210485,10,Dragonsong
210485,9,Singin' and Swingin' and Gettin' Merry Like Christmas
210485,10,Where the Red Fern Grows
210485,9,The Heart of a Woman
210485,8,A Song Flung Up to Heaven
210485,9,The Secret Life of Bees
210485,6,Wifey
210485,10,Boy's Life
210485,8,Peace Like a River
210485,10,Love You Forever
210485,7,The Man Who Folded Himself
210573,8,Mystic River
210573,5,The Body Farm
210573,8,From Potter's Field
210573,8,A Painted House
210573,8,See How They Run
210573,8,Iacocca: An Autobiography
210587,8,Oxygen
210587,8,Three Junes
210587,5,The King of Torts
210587,6,The Last Juror
210587,9,The Straw Men
210587,8,Just One Look
210587,7,Good in Bed
210597,9,Life of Pi
210597,9,American Gods
210597,10,Cat's Cradle
210597,9,Even Cowgirls Get the Blues
210597,9,Shopgirl
210685,7,Whispers
210685,5,Summer Sisters
210685,5,Revelation
210685,9,The Count of Monte Cristo
210685,7,Wuthering Heights
210685,8,Cloud Nine
210685,6,One Door Away from Heaven
210685,8,Bag of Bones
210685,7,Othello
210685,9,Green Rider
210717,5,Vengeance
210717,8,A Time to Kill
210717,5,The Testament
210717,5,Hawaii
210717,4,L Is for Lawless
210717,5,Needful Things
210717,9,Gallowglass
210822,6,The Apprentice
210822,9,The World Below
210822,9,Cold Sassy Tree
210822,7,Gone for Good
210822,7,Pop Goes the Weasel
210822,4,Killing Time
210822,8,The Road to Wellville
210874,9,The Boy Next Door
210874,10,The Secret Life of Bees
210874,2,Life of Pi
210874,10,House of Sand and Fog
210874,6,"Girl, Interrupted"
210874,9,Good in Bed
210874,8,All Families Are Psychotic
210959,10,Was
210959,8,To Reign in Hell
210959,5,Job: A Comedy of Justice
210959,5,Sphere
210959,10,House of Leaves
210959,8,Girl in Landscape
210959,8,Camp Concentration
210959,8,House of Sand and Fog
210959,5,"Bill, the Galactic Hero"
210959,8,Cat's Cradle
210959,8,The Big Sleep
210959,9,Hocus Pocus
210959,8,Timequake
210959,9,Mother Night
210959,5,The Big Bounce
210959,5,Music for Chameleons
210959,6,Donnie Brasco: My Undercover Life in the Mafia
210959,10,Red Dwarf: Infinity Welcomes Careful Drivers
210959,10,The Keep
210959,3,The Osterman Weekend
210959,8,Intensity
210959,10,A Scanner Darkly
210959,9,Fight Club
210959,8,The Trial
210959,10,Red
211231,9,Sphere
211231,8,Intensity
211231,10,The Hitchhiker's Guide to the Galaxy
211231,10,The Da Vinci Code
211231,9,Vital Signs
211231,10,Mr. Murder
211231,10,A Case of Need
211231,7,False Memory
211231,5,One Door Away from Heaven
211288,10,Cosmos
211288,5,The Pelican Brief
211288,10,Misery
211288,9,The Icarus Agenda
211288,8,The Road to Omaha
211288,5,Charlotte's Web
211288,10,Pretend You Don't See Her
211344,8,Up the Down Staircase
211344,7,The Great War: American Front
211344,7,Skipping Christmas
211344,8,Lord of the Flies
211344,8,A Wrinkle in Time
211344,7,Knight Life
211344,6,Killing Time
211344,7,Einstein's Dreams
211344,8,Adventures of Huckleberry Finn
211344,6,The Proteus Operation
211344,9,The Gate to Women's Country
211344,8,Dreamsnake
211344,8,The Alienist
211344,8,The Color Purple
211344,8,Grendel
211344,6,Genesis
211344,8,Journey to the Center of the Earth
211351,5,Accident
211351,8,Other Bells for Us to Ring
211351,5,To Kill a Mockingbird
211351,9,From the Corner of His Eye
211351,6,P.S. Longer Letter Later
211351,8,Black Water
211426,10,The Giving Tree
211426,7,Soul Mountain
211426,8,The Bean Trees
211426,9,The Tao of Pooh
211426,9,The Te of Piglet
211426,8,I Capture the Castle
211426,10,The Catcher in the Rye
211426,8,Interview with the Vampire
211426,10,The Hitchhiker's Guide to the Galaxy
211426,5,The Fourth Hand
211426,10,The Velveteen Rabbit
211426,10,Bridge to Terabithia
211426,9,The Song of the Lark
211426,6,A Mind to Murder
211426,8,Sick Puppy
211426,7,Cujo
211426,9,Pet Sematary
211426,9,The Shining
211426,7,A Streetcar Named Desire
211426,7,The Count of Monte Cristo
211426,8,The Three Musketeers
211426,8,The Awakening
211426,8,The Alienist
211426,9,It
211426,8,Desperation
211426,9,The Color Purple
211426,10,The Great Gatsby
211426,9,The Shining
211426,7,The Kitchen God's Wife
211426,8,Bread Givers
211426,9,The False Inspector Dew
211430,8,Icy Sparks
211430,7,Ellen Foster
211430,7,Empire Falls
211430,8,Cat's Eye
211430,7,The Sisterhood of the Traveling Pants
211430,8,The Robber Bride
211430,9,Caucasia
211770,8,The Bean Trees
211770,7,To the Lighthouse
211770,8,A Prayer for Owen Meany
211770,8,The Andromeda Strain
211770,8,The Terminal Man
211770,8,The Reader
211770,9,Johnny Got His Gun
211770,8,The Color Purple
211919,10,To Kill a Mockingbird
211919,9,The Lover
211919,7,The Catcher in the Rye
211919,6,Stargirl
211919,3,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life
211919,9,A Wrinkle in Time
211919,7,The Notebook
211919,6,e
211919,10,The Secret Garden
211919,7,The Perks of Being a Wallflower
211919,9,Good in Bed
212130,8,Strangers
212130,8,The Servants of Twilight
212130,5,The House of Thunder
212130,8,Dragon Tears
212130,6,Acceptable Risk
212142,8,Lost
212142,8,Wicked: The Life and Times of the Wicked Witch of the West
212142,8,The Bean Trees
212142,10,The Secret Garden
212142,10,Shoeless Joe
212142,8,The Blind Assassin
212142,10,Oryx and Crake
212142,8,Echoes
212142,10,Illusions
212142,10,The House at Pooh Corner
212142,8,Quentins
212142,9,The Wish List
212142,9,The Patchwork Girl of Oz
212260,8,Bridge to Terabithia
212260,10,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life
212260,8,Lord of the Flies
212260,8,Big Trouble
212260,10,The Children's Story
212260,10,The Notebook
212260,8,The Heart of a Woman
212385,9,The Grapes of Wrath
212385,8,Rising Sun
212385,4,The Hunted
212385,8,The Big Bounce
212385,9,Beach Music
212427,9,Lightning
212427,7,When the Wind Blows
212427,7,The Regulators
212427,7,Miracle Cure
212427,7,Death du Jour
212427,7,"Girl, Interrupted"
212568,8,Flower Net
212568,9,Flower Net
212568,8,The Forest
212568,9,A Painted House
212568,9,The English Assassin
212568,6,The Cat Who Brought Down the House
212628,7,Firefox
212628,7,Citizen of the Galaxy
212628,7,Red Planet
212628,8,2061: Odyssey Three
212628,8,"Unweaving the Rainbow: Science, Delusion and the Appetite for Wonder"
212628,6,Phantoms
212628,9,The Dead Zone
212628,9,One Flew Over the Cuckoo's Nest
212628,7,Red Dragon
212628,7,Jitterbug Perfume
212628,7,Faerie Tale
212628,8,Nemesis
212628,7,Hamlet
212797,8,Moonseed
212797,10,The Talisman
212797,10,Watchers
212797,9,The Dead Zone
212797,7,Gerald's Game
212797,7,Dolores Claiborne
212797,8,Needful Things
212797,9,Insomnia
212797,8,Desperation
212797,8,The Regulators
212797,8,The Long Walk
212797,8,Roadwork
212797,9,Seize the Night
212797,9,One Door Away from Heaven
212797,8,Bag of Bones
212849,9,The Bean Trees
212849,8,The Talisman
212849,8,Sick Puppy
212849,8,Skin Tight
212849,8,Native Tongue
212849,10,I Know Why the Caged Bird Sings
212849,9,The Color of Water: A Black Man's Tribute to His White Mother
212859,8,New York Dead
212859,7,Dead in the Water
212859,4,A Widow for One Year
212859,8,The Monkey's Raincoat
212859,8,Free Fall
212923,10,A Prayer for Owen Meany
212923,10,Memoirs of a Geisha
212923,10,The Maze
212923,10,Daisy Fay and the Miracle Man
212923,8,The Handmaid's Tale
212923,10,L Is for Lawless
212923,8,It's Not the End of the World
212923,10,Dark Rivers of the Heart
212923,10,I Know This Much Is True
212923,10,The Color of Water: A Black Man's Tribute to His White Mother
213126,9,Vernon God Little
213126,7,Disclosure
213126,5,Cry to Heaven
213126,7,Timeline
213126,7,Coraline
213126,8,Twilight Eyes
213126,8,Midnight
213126,6,Deerskin
213126,8,The Virgin Suicides
213126,8,Bastard Out of Carolina
213126,7,Blood Work
213126,10,The Time Traveler's Wife
213150,7,Ordinary People
213150,7,Fahrenheit 451
213150,8,Once in a Lifetime
213150,6,Lightning
213150,8,The Rainmaker
213150,8,Tell Me Your Dreams
213150,8,A Thousand Country Roads
213150,7,The Mark of the Assassin
213150,3,Back Roads
213150,7,Illusions
213197,6,The Sum of All Fears
213197,4,Timequake
213197,9,Alaska
213197,5,Pride and Prejudice
213197,7,Timeline
213197,8,City of Night
213197,8,The Trial
213410,1,Three Junes
213410,8,The Servants of Twilight
213410,8,City of Light
213410,10,A Yellow Raft in Blue Water
213410,8,Sanctuary
213531,10,Dead in the Water
213531,8,Heat
213531,8,Chasing the Dime
213531,8,Pretend You Don't See Her
213531,9,Storm Warning
213625,8,Snow Falling on Cedars
213625,5,Jack Faust
213625,7,Big Trouble
213625,4,The Runaway Jury
213625,4,The Rainmaker
213625,5,Strike Zone
213625,4,A Star Called Henry
213625,5,The Treatment
213625,7,Tomcat in Love
213628,9,Jumper
213628,9,The Space Merchants
213628,8,Sten
213628,6,Interview with the Vampire
213628,6,Sphere
213628,7,Congo
213628,7,Idoru
213628,6,For Special Services
213628,8,Atlantis Found
213628,5,Them Bones
213628,2,Batman: The Ultimate Evil
213628,7,Tigana
213628,9,The Diamond Age
213628,8,With the Lightnings
213628,7,The Armageddon Inheritance
213641,8,The Mermaids Singing
213641,9,Evening Class
213641,10,Circle of Friends
213641,4,The Ghost
213641,10,Ladder of Years
213641,10,Scarlet Feather
214138,7,Whispers
214138,7,The Street Lawyer
214138,10,The Summons
214138,6,The King of Torts
214138,6,Four Blind Mice
214138,8,Paradise
214138,8,The Falls
214315,9,The Sum of All Fears
214315,9,Without Remorse
214315,8,Debt of Honor
214315,7,Rainbow Six
214315,8,Misery
214315,8,Dolores Claiborne
214315,10,Insomnia
214315,9,Rose Madder
214315,8,Desperation
214315,10,Dreamcatcher
214786,7,Ball Four
214786,8,Thief of Time
214786,10,Hogfather
214786,10,Ordinary People
214786,9,A Simple Plan
214786,8,Interview with the Vampire
214786,7,Sphere
214786,10,The World According to Garp
214786,10,Jurassic Park
214786,9,Disclosure
214786,9,Airframe
214786,10,Timeline
214786,5,The Angel of Darkness
214786,10,A Widow for One Year
214786,10,Breakfast of Champions
214786,10,Into the Wild
214786,10,The Da Vinci Code
214786,8,Phantoms
214786,10,Forrest Gump
214786,8,Stardust
214786,10,Thin Air
214786,10,Big Trouble
214786,10,Widow's Walk
214786,10,A Catskill Eagle
214786,9,Deadeye Dick
214786,10,The Godwulf Manuscript
214786,10,The Great Train Robbery
214786,10,The Judas Goat
214786,10,The Runaway Jury
214786,8,The Partner
214786,9,The Testament
214786,4,Glory Lane
214786,10,The Moon Is a Harsh Mistress
214786,9,Kiss the Girls
214786,8,Absolute Power
214786,10,Sick Puppy
214786,10,Basket Case
214786,10,Four Blind Mice
214786,7,Santorini
214786,9,Thinner
214786,9,The Tommyknockers
214786,9,The Dark Half
214786,10,The Prince of Tides
214786,10,The Great Santini
214786,10,A Man in Full
214786,10,The Green Mile
214786,10,"Life, the Universe and Everything"
214786,10,Sleeping in Flame
214786,10,For Whom the Bell Tolls
215006,10,East of Eden
215006,9,The Da Vinci Code
215006,10,The Pushcart War
215006,10,Daisy Fay and the Miracle Man
215006,7,Jitterbug Perfume
215006,9,Twilight
215006,9,Moo
215829,4,Dreamland
215829,9,The Catcher in the Rye
215829,3,A Walk to Remember
215829,7,Shadowland
215829,7,Reunion
215829,7,Darkest Hour
215986,5,Tortilla Flat
215986,9,House of Leaves
215986,5,Empire Falls
215986,8,Red Dragon
215986,5,Puerto Vallarta Squeeze
215986,5,"Bless Me, Ultima"
215986,9,Good in Bed
215986,7,The Screwtape Letters
215988,5,Icy Sparks
215988,5,Empire Falls
215988,5,The Lust Lizard of Melancholy Cove
215988,10,A Painted House
215988,5,Breathing Lessons
215988,5,Summer Sisters
215988,5,Einstein's Dreams
215988,10,Jitterbug Perfume
215988,8,Snow Falling on Cedars
215988,5,Oscar and Lucinda
216012,7,Untamed
216012,7,Sunset in St. Tropez
216012,7,Safe Harbour
216012,6,Second Chance
216012,7,Birthright
216012,7,Double Fudge
216012,8,Lost
216012,7,Let It Snow
216012,8,Guilty Pleasures
216012,8,Private Lives
216151,7,Black House
216151,7,The Chamber
216151,8,Empire Falls
216151,9,Little Altars Everywhere
216151,8,About a Boy
216444,5,Travels With Charley: In Search of America
216444,10,Another Roadside Attraction
216444,8,One Hundred Years of Solitude
216444,5,A Map of the World
216444,9,Pilgrim at Tinker Creek
216444,9,Jitterbug Perfume
216466,8,The Stepford Wives
216466,10,The Da Vinci Code
216466,9,Whispers
216466,7,The Eyes of Darkness
216466,7,The Dark Room
216466,8,False Memory
216466,9,By the Light of the Moon
216466,8,Wither
216466,8,Good in Bed
216466,8,Once
216466,8,Ghosts
216670,7,Four Blind Mice
216670,9,Disclosure
216670,7,The Runaway Jury
216670,8,The Testament
216670,9,The Guardian
216670,8,Storm
216670,10,The Prince of Tides
216683,8,Unnatural Death
216683,7,Hercule Poirot's Christmas
216683,8,Harvesting the Heart
216683,9,The Hero and the Crown
216683,8,Ordinary People
216683,6,Moreta: Dragonlady of Pern
216683,7,Dinosaur Planet
216683,10,Fahrenheit 451
216683,8,The Cider House Rules
216683,7,Black Sheep
216683,9,The Thorn Birds
216683,8,The Phantom Tollbooth
216683,9,The Vision
216683,10,Watchers
216683,8,Lightning
216683,8,The Face of Fear
216683,6,Changes
216683,5,Crossings
216683,5,Now and Forever
216683,6,Fine Things
216683,6,Kaleidoscope
216683,9,The Testament
216683,8,A Painted House
216683,7,Deenie
216683,8,The Outsiders
216683,8,Daisy Fay and the Miracle Man
216683,7,Puerto Vallarta Squeeze
216683,7,The Notebook
216683,8,The Dark Half
216683,1,Animal Farm
216683,5,Jude the Obscure
216683,8,Plain Truth
216683,8,Briar Rose
216683,8,The Circuit: Stories from the Life of a Migrant Child
216683,6,The Dragon Lord
216683,8,Breadwinner
216683,8,Wild About Harry
216683,9,Jane Eyre
216829,8,The Tao of Pooh
216829,3,"River, Cross My Heart"
216829,9,The Autobiography of Malcolm X
216829,5,The Reader
216829,9,More Die of Heartbreak
216829,10,Skinny Legs and All
217012,9,The Catcher in the Rye
217012,8,Interview with the Vampire
217012,8,The Face of Fear
217012,4,Rosemary's Baby
217012,7,Go Ask Alice
217056,8,Cause Celeb
217056,5,A Taste for Death
217056,9,M Is for Malice
217056,5,Restoration
217056,8,The Count of Monte Cristo
217106,9,Travels With Charley: In Search of America
217106,5,The Tao of Pooh
217106,9,The Pearl
217106,8,The Fellowship of the Ring
217106,8,The Silmarillion
217106,7,Peter Pan
217107,9,New York Dead
217107,9,Dead in the Water
217107,9,Heat
217107,10,Choke
217107,9,The Murder Book
217107,8,Persuader
217107,9,Capital Crimes
217107,9,Deception Point
217121,8,Fast Food Nation: The Dark Side of the All-American Meal
217121,10,Watership Down
217121,8,The Da Vinci Code
217121,7,Black and Blue
217121,6,Deception Point
217121,2,Shadowmancer
217318,5,Pagan Babies
217318,5,Chasing the Dime
217318,10,Void Moon
217318,5,Red Square
217318,5,Reign in Hell
217318,5,Airframe
217318,5,Flight of Eagles
217318,5,Red Dragon
217318,5,A Time to Kill
217318,5,The Partner
217318,5,The Brethren
217318,5,A Painted House
217318,5,The Program
217318,5,The Summons
217318,9,Last Man Standing
217318,5,Blood Work
217318,5,Absolute Power
217318,5,See How They Run
217318,5,When the Wind Blows
217318,5,Saving Faith
217318,10,City of Bones
217318,5,2nd Chance
217318,5,Four Blind Mice
217318,5,A Darkness More Than Night
217318,9,The Third Twin
217318,5,The Quiet Game
217318,5,Remote Control
217318,5,24 Hours
217318,5,Mila 18
217318,10,Trinity
217318,5,Exodus
217318,5,Well-Schooled in Murder
217318,5,The Empty Chair
217375,7,Legs
217375,4,Life of Pi
217375,8,The Partner
217375,9,The Brethren
217375,8,The Five People You Meet in Heaven
217375,4,Shopgirl
217468,6,Congo
217468,7,Jurassic Park
217468,9,Rainbow Six
217468,7,The Firm
217468,7,The Pelican Brief
217468,8,The Runaway Jury
217468,6,A Painted House
217468,7,A Walk to Remember
217468,7,Animal Farm
217468,9,Timeline
217468,8,Airframe
217468,7,Peace Like a River
217740,7,Paula
217740,6,Papillon
217740,4,The God of Small Things
217740,9,The Neverending Story
217740,7,The Baron in the Trees
217740,6,Mirror Image
217740,5,The Firm
217740,7,Lord of the Flies
217740,6,Jewels
217740,6,Wings
217740,5,Accident
217740,5,The Ghost
217740,5,The Wedding
217740,4,The Celestine Prophecy
217740,7,One Flew Over the Cuckoo's Nest
217740,8,The Pillars of the Earth
217740,6,The Holcroft Covenant
217740,7,The Bonfire of the Vanities
217740,7,The Boys from Brazil
217740,7,Silent Honor
217740,4,The Color Purple
217740,5,The Great Gatsby
217740,8,The Da Vinci Code
217740,8,Ender's Shadow
217811,7,Skipping Christmas
217811,10,Oryx and Crake
217811,8,A Civil Action
217811,5,Stolen Lives: Twenty Years in a Desert Jail
217811,8,A Fine Balance
217986,6,"River, Cross My Heart"
217986,8,Interview with the Vampire
217986,8,Jurassic Park
217986,8,The Lost World
217986,8,Hannibal
217986,8,Red Dragon
217986,4,Killing Time
217986,8,Cujo
217986,8,Sula
217986,5,The Story of B
217986,6,Servant of the Bones
217986,8,The Call of Earth
217986,10,Siddhartha
217986,8,The Color of Water: A Black Man's Tribute to His White Mother
218068,9,American Gods
218068,6,Coraline
218068,8,The Da Vinci Code
218068,7,Vector
218068,10,Go Tell It on the Mountain
218068,8,"That Was Then, This Is Now"
218068,8,Queen of Angels
218068,9,Queen of Angels
218121,10,Old Yeller
218121,10,Five Quarters of the Orange
218121,10,The Grapes of Wrath
218121,5,Three Junes
218121,10,Watership Down
218121,10,Bridge to Terabithia
218121,10,Jacob Have I Loved
218121,8,Lucy Sullivan Is Getting Married
218121,8,Evening Class
218121,8,The Hunt for Red October
218121,8,The Runaway Jury
218121,8,The Testament
218121,10,Dicey's Song
218121,10,Sense and Sensibility
218121,10,Little Women
218121,10,Jane Eyre
218121,8,Ishmael
218121,8,The Valley of Horses
218121,8,The Flanders Panel
218121,8,Little Women
218121,7,Maniac Magee
218121,8,The Color Purple
218221,8,The Pelican Brief
218221,5,Windmills of the Gods
218221,9,Reckless
218221,8,The Secret
218221,8,Paradise
218411,8,The Buddha of Suburbia
218411,10,American Pastoral
218411,10,A Wild Sheep Chase
218411,10,The Wind-Up Bird Chronicle
218411,10,Earthly Powers
218552,7,Fast Food Nation: The Dark Side of the All-American Meal
218552,4,The Lake House
218552,7,Cat and Mouse
218552,6,Fearless
218552,8,Monster
218552,8,The Da Vinci Code
218552,3,Secrets
218552,6,A Time to Kill
218552,5,Puerto Vallarta Squeeze
218552,7,Wish You Well
218552,5,The Bondwoman's Narrative
218552,3,Message in a Bottle
218552,7,2nd Chance
218552,5,A Case of Need
218552,6,Sanctuary
218552,7,The Great Santini
218552,6,Babyhood
218552,5,Tara Road
218552,8,Lonesome Dove
218552,5,Flesh and Blood
218552,4,"Girl, Interrupted"
218552,6,Mystic River
218552,5,The King of Torts
218552,1,The Hound of the Baskervilles
218552,7,Tailchaser's Song
218568,10,Pigs in Heaven
218568,7,Uncle Fred in the Springtime
218568,6,Cocktail Time
218568,10,The Secret Life of Bees
218568,6,Jurassic Park
218568,9,Watership Down
218568,8,The Firm
218568,8,A Time to Kill
218568,8,The Pelican Brief
218568,8,The Chamber
218568,10,The Handmaid's Tale
218568,8,Pet Sematary
218568,7,The Cat Who Saw Red
218568,9,Quentins
218568,8,Remember Me
218568,7,Peace Like a River
218568,9,The Joy Luck Club
218608,6,Pigs in Heaven
218608,8,War and Remembrance
218608,9,The Winds of War
218608,9,A Prayer for Owen Meany
218608,8,Watership Down
218608,10,The Da Vinci Code
218608,8,Lord of the Flies
218608,8,Mutation
218608,8,North and South
218608,8,Rum Punch
218608,7,The Rainmaker
218608,8,Homecoming
218608,8,Go Tell It on the Mountain
218608,9,When the Wind Blows
218608,8,We the Living
218608,9,I Never Promised You a Rose Garden
218608,8,One Flew Over the Cuckoo's Nest
218608,10,Nectar in a Sieve
218608,10,Anthem
218608,8,We Were the Mulvaneys
218608,8,The Prince
218608,9,Narcissus and Goldmund
218608,7,Iacocca: An Autobiography
218608,8,I Know Why the Caged Bird Sings
218608,10,The Gospel According to the Son
218608,8,The English Patient
218608,8,Mother of Pearl
218608,9,A Walk in the Woods: Rediscovering America on the Appalachian Trail
218608,8,Naked Lunch
218608,7,The Soft Machine
218608,4,The Ticket That Exploded
218689,7,Sphere
218689,10,Silent Honor
218689,8,Rose Madder
218689,10,False Memory
218689,9,Seize the Night
219209,5,The Catcher in the Rye
219209,8,City of God
219209,10,Oliver Twist
219209,10,Gulliver's Travels
219209,8,Wuthering Heights
219209,8,Emma
219209,10,Of Mice and Men
219301,7,Timeline
219301,3,Open House
219301,8,Empire Falls
219301,8,Mystic River
219301,9,The Da Vinci Code
219301,8,A Map of the World
219301,10,The Five People You Meet in Heaven
219321,8,2010: Odyssey Two
219321,8,A Prayer for Owen Meany
219321,7,Criminal Conversation
219321,7,Hell to Pay
219321,6,San Andreas
219321,7,The Bastard
219321,8,Trinity
219321,8,The Green Mile
219321,8,The Liar
219546,9,The Fury
219546,5,Lord of the Flies
219546,7,Misery
219546,7,Needful Things
219546,10,Gerald's Game
219546,7,Insomnia
219546,8,The Jungle
219546,7,Animal Farm
219546,7,Heartbeat
219546,7,Hit and Run
219546,6,Macbeth
219683,8,The Magician's Nephew
219683,4,Brave New World
219683,10,The Exorcist
219683,2,East of Eden
219683,10,The Tao of Pooh
219683,10,The Te of Piglet
219683,1,The Catcher in the Rye
219683,7,The Butterfly Revolution
219683,5,The Wishsong of Shannara
219683,9,Beneath the Wheel
219683,9,The Talisman
219683,3,Red Dragon
219683,10,The Hobbit
219683,9,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life
219683,4,Hannibal
219683,2,The Celestine Prophecy
219683,6,The Dead Zone
219683,3,The Tommyknockers
219683,7,We the Living
219683,8,Christine
219683,7,Thinner
219683,4,Cujo
219683,6,Pet Sematary
219683,6,The Dark Half
219683,7,Firestarter
219683,7,Dolores Claiborne
219683,5,Insomnia
219683,7,Desperation
219683,9,The Stranger Beside Me
219683,6,The Fountainhead
219683,9,Anthem
219683,9,The Hitchhiker's Guide to the Galaxy
219683,5,"Life, the Universe and Everything"
219683,10,Atlas Shrugged
219683,4,False Memory
219683,10,It
219683,4,Bag of Bones
219683,9,Carrie
219683,8,The Green Mile
219683,7,Black House
219683,4,Dreamcatcher
219683,5,Misery
219683,7,The Shining
219683,6,Steppenwolf
219683,8,Fight Club
219683,9,Ender's Shadow
219683,3,The Oath
219683,7,The Visitation
219683,8,This Present Darkness
219683,10,Siddhartha
219683,7,Lord of the Flies
220122,7,The Green Knight
220122,8,A Yellow Raft in Blue Water
220122,4,The Poet
220122,6,Tomcat in Love
220122,3,The Fairy Gunmother
220240,6,Chocolat
220240,10,The Secret Life of Bees
220240,10,The Talisman
220240,5,The Runaway Jury
220240,10,Love You Forever
220278,10,The Catcher in the Rye
220278,8,The Thief Lord
220278,10,Inkheart
220278,10,The Gift
220278,8,From the Mixed-Up Files of Mrs. Basil E. Frankweiler
220278,9,Carrie
220484,6,Adventures of Huckleberry Finn
220484,7,Haroun and the Sea of Stories
220484,10,Someone Like You
220484,7,Animal Farm
220484,2,The Awakening
220597,8,The Bean Trees
220597,7,Animal Dreams
220597,5,A Prayer for Owen Meany
220597,9,The Angel of Darkness
220597,7,Portrait in Death
220597,8,Dragonfly in Amber
220597,9,The Alienist
220597,7,Out of Control
220597,7,High Fidelity
220664,8,The Secret Life of Bees
220664,9,The Sirens of Titan
220664,9,Deerskin
220664,9,The Hero and the Crown
220664,9,Spindle's End
220664,7,The Bonesetter's Daughter
