,User-ID,Location,Age,Country
1716,187863,"greenwood, south carolina, usa",33.0,usa
1717,187904,"pegram, tennessee, usa",35.0,usa
1718,188010,"edmonton, alberta, canada",,canada
1719,188022,"harlowton, montana, usa",,usa
1720,188171,"st. louis, missouri, usa",,usa
1721,188273,"hawthorne, new jersey, usa",22.0,usa
1722,188483,"vermilion, ohio, usa",37.0,usa
1723,188490,"lexington, massachusetts, usa",,usa
1724,188518,"mountain view, california, usa",33.0,usa
1725,188659,"orange, connecticut, usa",61.0,usa
1726,188951,"valdosta, georgia, usa",24.0,usa
1727,189066,"victoria, british columbia, canada",70.0,canada
1728,189080,"hoxie, arkansas, usa",28.0,usa
1729,189115,"st. louis, missouri, usa",28.0,usa
1730,189139,"lake country, british columbia, canada",40.0,canada
1731,189334,"ottawa, ontario, canada",49.0,canada
1732,189392,"madison, wisconsin, usa",26.0,usa
1733,189474,"plano, texas, usa",41.0,usa
1734,189516,"colorado springs, colorado, usa",37.0,usa
1735,189558,"catlettsburg, kentucky, usa",55.0,usa
1736,189835,"honolulu, hawaii, usa",,usa
1737,189855,"austin, texas, usa",33.0,usa
1738,189973,"pittsburgh, pennsylvania, usa",,usa
1739,190080,"spartanburg, south carolina, usa",29.0,usa
1740,190185,"mesa, ,",,
1741,190459,"schertz, texas, usa",40.0,usa
1742,190708,"ramona, california, usa",43.0,usa
1743,190741,"corpus christi, texas, usa",52.0,usa
1744,190831,"calgary, alberta, canada",,canada
1745,190844,"forest grove, oregon, usa",,usa
1746,190923,"burlington, vermont, usa",45.0,usa
1747,190925,"hobe sound, florida, usa",51.0,usa
1748,191014,"chicago, illinois, usa",,usa
1749,191575,"st.catharines, ontario, canada",30.0,canada
1750,191716,"tatamagouche, nova scotia, canada",49.0,canada
1751,192093,"lake worth, florida, usa",46.0,usa
1752,192119,"occoquan, virginia, usa",39.0,usa
1753,192245,"beaverton, ,",,
1754,192353,"las vegas, nevada, usa",26.0,usa
1755,192428,"leeds, alabama, usa",34.0,usa
1756,192710,"ponte vedra, florida, usa",53.0,usa
1757,193412,"studio city, california, usa",36.0,usa
1758,193458,"toronto, ontario, canada",40.0,canada
1759,193499,"deland, florida, usa",41.0,usa
1760,193529,"florissant, missouri, usa",51.0,usa
1761,193560,"coalville, england, united kingdom",37.0,kingdom
1762,193676,"waterford, new york, usa",27.0,usa
1763,193778,"dallas, georgia, usa",,usa
1764,193819,"chillicothe, illinois, usa",,usa
1765,193898,"paradise, pennsylvania, usa",,usa
1766,194273,"north syracuse, new york, usa",51.0,usa
1767,194600,"toronto, ontario, canada",51.0,canada
1768,194605,"stroudsburg, pennsylvania, usa",41.0,usa
1769,194614,"littleton, colorado, usa",33.0,usa
1770,194669,"savannah, georgia, usa",46.0,usa
1771,194676,"jonesboro, arkansas, usa",,usa
1772,195386,"canyon country, california, usa",53.0,usa
1773,195469,"congers, new york, usa",39.0,usa
1774,195904,"ruby, south carolina, usa",36.0,usa
1775,195965,"sandy, utah, usa",,usa
1776,196031,"colwyn bay, conwy, united kingdom",,kingdom
1777,196047,"macomb, michigan, usa",55.0,usa
1778,196052,"pittsburgh, pennsylvania, usa",36.0,usa
1779,196053,"pittsburgh, pennsylvania, usa",35.0,usa
1780,196077,"disputanta, virginia, usa",28.0,usa
1781,196146,"silsden, keighley, england, united kingdom",38.0,kingdom
1782,196160,"auburn, alabama, usa",22.0,usa
1783,196466,"king of prussia, pennsylvania, usa",30.0,usa
1784,196502,"decatur, georgia, usa",38.0,usa
1785,196621,"hallandale beach, florida, usa",58.0,usa
1786,196738,"snellville, georgia, usa",39.0,usa
1787,196775,"toronto, ontario, canada",,canada
1788,197012,"mandeville, louisiana, usa",33.0,usa
1789,197206,"virginia beach, virginia, usa",,usa
1790,197364,"cumming, georgia, usa",30.0,usa
1791,197410,"stockholm, stockholm, sweden",31.0,sweden
1792,197502,"thornton, colorado, usa",26.0,usa
1793,197659,"indiana, pennsylvania, usa",49.0,usa
1794,197687,"plymouth, indiana, usa",,usa
1795,197775,"iasi, iasi, romania",21.0,romania
1796,198011,"asbury, new jersey, usa",,usa
1797,198012,"baltimore, maryland, usa",34.0,usa
1798,198177,"lakefield, ontario, canada",31.0,canada
1799,198483,"silver spring, maryland, usa",,usa
1800,198557,"portland, oregon, usa",24.0,usa
1801,198767,"sebring, florida, usa",65.0,usa
1802,198930,"mesquite, texas, usa",21.0,usa
1803,198982,"colchester, england, united kingdom",34.0,kingdom
1804,199025,"charleston, south carolina, usa",,usa
1805,199041,"pleasanton, california, usa",,usa
1806,199092,"rotterdam, zuid-holland, netherlands",50.0,netherlands
1807,199209,"napa, california, usa",32.0,usa
1808,199416,"houma, louisiana,",65.0,
1809,199515,"la cienega, new mexico, usa",44.0,usa
1810,200226,"burlington, ontario, canada",39.0,canada
1811,200422,"plainfield, illinois, usa",29.0,usa
1812,200643,"austin, texas, usa",21.0,usa
1813,200978,"culemborg, gelderland, netherlands",41.0,netherlands
1814,201042,"birmingham, alabama, usa",34.0,usa
1815,201141,"ottawa, ontario, canada",27.0,canada
1816,201290,"seixal, setúbal, portugal",35.0,portugal
1817,201526,"vancouver, british columbia, canada",25.0,canada
1818,201641,"ottawa, ontario, canada",19.0,canada
1819,201674,"sellersville, pennsylvania, usa",28.0,usa
1820,201677,"hawthorne, new jersey, usa",29.0,usa
1821,201684,"austin, texas, usa",24.0,usa
1822,201768,"fredericton, new brunswick, canada",47.0,canada
1823,201776,"saint john, new brunswick, canada",22.0,canada
1824,201969,"vancouver, british columbia, canada",,canada
1825,202000,"granada hills, california, usa",,usa
1826,202182,"st. charles, illinois, usa",24.0,usa
1827,202277,"kennesaw, georgia, usa",54.0,usa
1828,202358,"setúbal, setúbal, portugal",52.0,portugal
1829,202462,"arlington, texas, usa",32.0,usa
1830,202564,"portsmouth, england, united kingdom",,kingdom
1831,202711,"westminster, texas, usa",30.0,usa
1832,202885,"lacey, washington, usa",62.0,usa
1833,203075,"huntington beach, california, usa",23.0,usa
1834,203161,"manville, rhode island, usa",38.0,usa
1835,203240,"st. louis, missouri, usa",32.0,usa
1836,203441,"crownsville, maryland, usa",38.0,usa
1837,203506,"rye brook, new york, usa",18.0,usa
1838,203598,"battle creek, michigan, usa",41.0,usa
1839,203764,"petersburg, virginia, usa",48.0,usa
1840,203799,"menasha, wisconsin, usa",54.0,usa
1841,203900,"portland, oregon, usa",30.0,usa
1842,203910,"manila, makati, phillipines",16.0,phillipines
1843,204363,"penacook, new hampshire, usa",29.0,usa
1844,204457,"hawthorne, new jersey, usa",55.0,usa
1845,204591,"toronto, ontario, canada",30.0,canada
1846,204676,"metuchen, new jersey, usa",,usa
1847,204696,"bremerton, washington, usa",,usa
1848,204813,"jersey city, new jersey, usa",,usa
1849,204864,"simi valley, california, usa",47.0,usa
1850,204936,"campbell, california, usa",,usa
1851,205281,"tonawanda, new york, usa",37.0,usa
1852,205383,"hucknall, nottinghamshire, united kingdom",36.0,kingdom
1853,205473,"ottawa, ontario, canada",32.0,canada
1854,205735,"mosinee, wisconsin, usa",26.0,usa
1855,205919,"fort worth, texas, usa",25.0,usa
1856,205980,"west chester, pennsylvania, usa",,usa
1857,206016,"burnaby, british columbia, canada",25.0,canada
1858,206074,"new britain, connecticut, usa",16.0,usa
1859,206107,"tucson, ,",,
1860,206219,"oliva de plasencia, cáceres, spain",19.0,spain
1861,206249,"douglasville, georgia, usa",20.0,usa
1862,206305,"lancaster, ohio, usa",,usa
1863,206423,"columbia, maryland, usa",,usa
1864,206438,"katy, texas, usa",24.0,usa
1865,206534,"evanston, illinois, usa",,usa
1866,206563,"pomfret center, connecticut, usa",45.0,usa
1867,206567,"new orleans, louisiana, usa",33.0,usa
1868,206675,"asheville, north carolina, usa",14.0,usa
1869,206691,"greenfield, indiana, usa",28.0,usa
1870,206944,"camarillo, california, usa",26.0,usa
1871,206959,"niceville, florida, usa",32.0,usa
1872,207148,"san diego, california, usa",42.0,usa
1873,207246,"owensboro, kentucky, usa",28.0,usa
1874,207259,"florence, oregon, usa",38.0,usa
1875,207275,"carlisle, cumbria, united kingdom",22.0,kingdom
1876,207339,"wells, maine, usa",43.0,usa
1877,207341,"ottawa, ontario, canada",58.0,canada
1878,207385,"columbia, missouri, usa",58.0,usa
1879,207494,"huntsville, alabama, usa",42.0,usa
1880,207499,"las cruces, new mexico, usa",,usa
1881,207616,"choctaw, oklahoma,",53.0,
1882,207782,"midland, texas, usa",28.0,usa
1883,207825,"fairbanks, alaska, usa",52.0,usa
1884,207965,"eugene, oregon, usa",46.0,usa
1885,208095,"hollywood, florida, usa",,usa
1886,208147,"federal way, washington, usa",41.0,usa
1887,208406,"kansas city, missouri, usa",30.0,usa
1888,208415,"laguna hills, california, usa",37.0,usa
1889,208555,"oakland, new jersey, usa",12.0,usa
1890,208600,"torrance, california, usa",16.0,usa
1891,208671,"simi valley, california, usa",,usa
1892,208700,"ann arbor, michigan, usa",35.0,usa
1893,208788,"mesa, arizona, usa",23.0,usa
1894,208829,"fredericton, new brunswick, canada",,canada
1895,208936,"beverly hills, ca, usa",,usa
1896,209059,"temple hills, maryland, usa",26.0,usa
1897,209147,"sacramento, ,",,
1898,209160,"ottawa, ontario, canada",32.0,canada
1899,209174,"toronto, ontario, canada",,canada
1900,209229,"fairfax, ,",35.0,
1901,209373,"mountain view, california, usa",37.0,usa
1902,209464,"st-sauveur, quebec, canada",17.0,canada
1903,209486,"storm lake, iowa, usa",24.0,usa
1904,209516,"felixstowe, suffolk, united kingdom",57.0,kingdom
1905,209631,"halifax, nova scotia, canada",23.0,canada
1906,209684,"westerville, ohio, usa",33.0,usa
1907,209756,"sacramento, california, usa",36.0,usa
1908,209817,"pittsburgh, pennsylvania, usa",27.0,usa
1909,209875,"crescent city, california, usa",43.0,usa
1910,209974,"orange, california, usa",,usa
1911,210168,"los angeles, california, usa",26.0,usa
1912,210315,"berkley, michigan, usa",,usa
1913,210485,"carmichael, california, usa",35.0,usa
1914,210573,"santa clarita, california, usa",,usa
1915,210587,"harper woods, michigan, usa",,usa
1916,210597,"lake winnebago, missouri, usa",38.0,usa
1917,210685,"medford, oregon, usa",25.0,usa
1918,210717,"wantagh, new york, usa",42.0,usa
1919,210822,"new orleans, louisiana, usa",36.0,usa
1920,210874,"toronto, ontario, canada",26.0,canada
1921,210959,"cliffwood, new jersey, usa",30.0,usa
1922,211231,"prague, prague, czech republic",21.0,republic
1923,211288,"seattle, washington, usa",36.0,usa
1924,211344,"vienna, virginia, usa",32.0,usa
1925,211351,"maysville, north carolina, usa",42.0,usa
1926,211426,"pueblo, colorado, usa",24.0,usa
1927,211430,"toronto, ontario, canada",28.0,canada
1928,211770,"glen ellyn, illinois, usa",23.0,usa
1929,211919,"jacksonville, florida, usa",38.0,usa
1930,212130,"conroe, texas, usa",,usa
1931,212142,"warrenton, virginia, usa",37.0,usa
1932,212260,"geneva, new york, usa",,usa
1933,212385,"bulacan, bulacan, philippines",18.0,philippines
1934,212427,"narragansett, rhode island, usa",,usa
1935,212568,"huntington beach, california, usa",,usa
1936,212628,"horsham, pennsylvania, usa",36.0,usa
1937,212797,"cedar rapids, iowa, usa",39.0,usa
1938,212849,"ft. lauderdale, florida, usa",59.0,usa
1939,212859,"monroeville, pennsylvania, usa",61.0,usa
1940,212923,"minneapolis, minnesota, usa",34.0,usa
1941,213126,"spring, texas, usa",,usa
1942,213150,"destrehan, louisiana, usa",,usa
1943,213197,"fremont, california, usa",33.0,usa
1944,213410,"elm grove, wisconsin, usa",,usa
1945,213531,"bolingbrook, illinois, usa",63.0,usa
1946,213625,"seattle, washington, usa",,usa
1947,213628,"springfield, ,",31.0,
1948,213641,"princeton, new jersey, usa",37.0,usa
1949,214138,"lakeland,, florida, usa",79.0,usa
1950,214315,"louisville, kentucky, usa",32.0,usa
1951,214786,"boone county, kentucky, usa",,usa
1952,215006,"seattle, washington, usa",44.0,usa
1953,215829,"chamblee, georgia, usa",,usa
1954,215986,"fort worth, texas, usa",28.0,usa
1955,215988,"lake oswego, oregon, usa",42.0,usa
1956,216012,"clevelad, ohio, usa",34.0,usa
1957,216151,"portland, ,",54.0,
1958,216444,"nunspeet, gelderland, netherlands",57.0,netherlands
1959,216466,"castleton, vermont, usa",29.0,usa
1960,216670,"pensacola, florida, usa",,usa
1961,216683,"san jose, california, usa",,usa
1962,216829,"parker, colorado, usa",,usa
1963,217012,"cheyenne, , usa",,usa
1964,217056,"peoria, arizona, usa",30.0,usa
1965,217106,"rock island, illinois, usa",55.0,usa
1966,217107,"pittsburgh, pennsylvania, usa",34.0,usa
1967,217121,"frodsham, england, united kingdom",43.0,kingdom
1968,217318,"sackville, new brunswick, canada",,canada
1969,217375,"st. petersburg, florida, usa",35.0,usa
1970,217468,"singapore, n/a, singapore",23.0,singapore
1971,217740,"madrid, madrid, spain",37.0,spain
1972,217811,"arlington, massachusetts, usa",37.0,usa
1973,217986,"ypsilanti, michigan, usa",35.0,usa
1974,218068,"west lafayette, indiana, usa",35.0,usa
1975,218121,"brighton, colorado, usa",,usa
1976,218221,"miri, sarawak, malaysia",18.0,malaysia
1977,218411,"brighton, england, united kingdom",45.0,kingdom
1978,218552,"san antonio, texas, usa",48.0,usa
1979,218568,"byron, minnesota, usa",41.0,usa
1980,218608,"spartanburg, south carolina, usa",31.0,usa
1981,218689,"kansas city, ,",,
1982,219209,"struthers, ohio, usa",,usa
1983,219301,"franklin, massachusetts, usa",,usa
1984,219321,"marshfield, massachusetts, usa",,usa
1985,219546,"new albany, indiana, usa",25.0,usa
1986,219683,"santa ana, california, usa",32.0,usa
1987,220122,"bucharest, ilfov,",,
1988,220240,"roanoke, texas, usa",34.0,usa
1989,220278,"hammond, indiana, usa",32.0,usa
1990,220484,"charleston, ,",,
1991,220597,"toronto, ontario, canada",26.0,canada
1992,220664,"burlington, vermont, usa",28.0,usa
1993,220688,"brookline, massachusetts, usa",27.0,usa
1994,221040,"montrose, california, usa",29.0,usa
1995,221445,"portland, oregon, usa",,usa
1996,221543,"alta loma, california, usa",46.0,usa
1997,221557,"madison, ,",30.0,
1998,221705,"jacksonville beach, florida, usa",,usa
1999,221732,"columbia, missouri, usa",26.0,usa
2000,221777,"cuyahoga falls, ohio, usa",26.0,usa
2001,221870,"oelwein, iowa, usa",45.0,usa
2002,221948,"jacksonville, florida, usa",36.0,usa
2003,222035,"bristol, connecticut, usa",56.0,usa
2004,222050,"allen park, michigan, usa",45.0,usa
2005,222204,"janesville, california, usa",42.0,usa
2006,222296,"chapel hill, north carolina, usa",,usa
2007,222716,"adelaide, south australia, australia",,australia
2008,223066,"ottawa, ontario, canada",51.0,canada
2009,223087,"sherman oaks, california, usa",,usa
2010,223154,"wilmington, north carolina, usa",33.0,usa
2011,223156,"springfield, illinois, usa",31.0,usa
2012,223190,"the woodlands, texas, usa",33.0,usa
2013,223231,"warsaw, n/a, poland",17.0,poland
2014,223386,"paris, ile de france, france",27.0,france
2015,223431,"los angeles, california, usa",,usa
2016,223438,"randolph, massachusetts, usa",31.0,usa
2017,223501,"santa cruz, california, usa",,usa
2018,223566,"kansas city, missouri, usa",29.0,usa
2019,223644,"newmarket, ontario, canada",30.0,canada
2020,223787,"fountain valley, california, usa",58.0,usa
2021,223814,"london, england, united kingdom",,kingdom
2022,223872,"ogden, utah, usa",37.0,usa
2023,223879,"near the gulf, florida, usa",,usa
2024,224138,"carlsbad, california, usa",,usa
2025,224146,"sarnia, ontario, canada",35.0,canada
2026,224159,"redding, california, usa",,usa
2027,224249,"moline, illinois, usa",,usa
2028,224303,"bradenton, florida, usa",,usa
2029,224308,"atlanta, georgia, usa",57.0,usa
2030,224340,"kansas city, missouri, usa",45.0,usa
2031,224349,"columbia, maryland, usa",23.0,usa
2032,224430,"louisville, kentucky, usa",,usa
2033,224646,"london, england, united kingdom",,kingdom
2034,224764,"rockaway, new jersey, usa",,usa
2035,224768,"huntington beach, california, usa",41.0,usa
2036,224809,"nashua, new hampshire, usa",61.0,usa
2037,224923,"cleveland, ohio, usa",24.0,usa
2038,224944,"houston, texas, usa",45.0,usa
2039,224997,"legazpi, albay, philippines",,philippines
2040,225087,"toronto, ontario, canada",51.0,canada
2041,225199,"toronto, ontario, canada",54.0,canada
2042,225232,"sydney, new south wales, australia",,australia
2043,225379,"halifax, nova scotia, canada",24.0,canada
2044,225411,"hamilton, ontario, canada",,canada
2045,225595,"savannah, georgia, usa",37.0,usa
2046,225686,"daly city, california, usa",16.0,usa
2047,225763,"san francisco, california, usa",,usa
2048,225810,"el cajon, california, usa",56.0,usa
2049,225886,"ruma, illinois, usa",35.0,usa
2050,225887,"chicago, illinois, usa",13.0,usa
2051,225938,"lancaster, california, usa",46.0,usa
2052,225986,"watford, england, united kingdom",36.0,kingdom
2053,225989,"palmdale, california, usa",27.0,usa
2054,226006,"scott, arkansas, usa",35.0,usa
2055,226205,"romeoville, illinois, usa",48.0,usa
2056,226349,"cincinnati, , usa",18.0,usa
2057,226482,"singapore, n/a,",21.0,
2058,226545,"mesa, arizona, usa",38.0,usa
2059,226616,"tucson, arizona, usa",,usa
2060,226772,"mundelein, illinois, usa",37.0,usa
2061,226879,"overland park, kansas, usa",31.0,usa
2062,226965,"clemson, south carolina, usa",47.0,usa
2063,226987,"albuqerque, new mexico, usa",34.0,usa
2064,227025,"saskatoon, saskatchewan, canada",33.0,canada
2065,227072,"saginaw, michigan, usa",,usa
2066,227097,"lynnwood, washington, usa",37.0,usa
2067,227146,"bethlehem, new hampshire, usa",,usa
2068,227250,"rhame, north dakota, usa",32.0,usa
2069,227397,"conway, arkansas, usa",,usa
2070,227447,"kelseyville, california, usa",38.0,usa
2071,227467,"san francisco, california, usa",,usa
2072,227520,"san jose, california, usa",33.0,usa
2073,227702,"league city, texas, usa",42.0,usa
2074,227705,"westport, connecticut, usa",36.0,usa
2075,227836,"athens, georgia, usa",30.0,usa
2076,227925,"nanaimo, british columbia, canada",40.0,canada
2077,228021,"ann arbor, michigan, usa",32.0,usa
2078,228311,"coon rapids, minnesota, usa",32.0,usa
2079,228321,"santa cruz, california, usa",22.0,usa
2080,228351,"charleston, south carolina, usa",16.0,usa
2081,228445,"south bend, indiana, usa",19.0,usa
2082,228579,"brooklyn, new york, usa",29.0,usa
2083,228681,"dumont, new jersey, usa",,usa
2084,228727,"singapore, n/a, singapore",,singapore
2085,228764,"oakdale, california, usa",39.0,usa
2086,228789,"skipton, north yorkshire, united kingdom",44.0,kingdom
2087,228998,"lincoln, nebraska, usa",41.0,usa
2088,229011,"mclean, virginia, usa",,usa
2089,229313,"southgate, michigan, usa",31.0,usa
2090,229329,"st-légier, vaud, switzerland",56.0,switzerland
2091,229331,"houston, texas, usa",37.0,usa
2092,229334,"fort carson, colorado, usa",30.0,usa
2093,229409,"leipzig, sachsen, germany",32.0,germany
2094,229551,"ottawa, ontario, canada",28.0,canada
2095,229632,"duchesne, utah, usa",23.0,usa
2096,229681,"the dalles, oregon, usa",,usa
2097,229703,"south surrey, british columbia, canada",,canada
2098,229741,"kensington, california, usa",29.0,usa
2099,230013,"conroe, texas, usa",,usa
2100,230030,"berkeley, california, usa",36.0,usa
2101,230180,"lathrop, california, usa",33.0,usa
2102,230496,"simi valley, california, usa",34.0,usa
2103,230522,"colorado springs, colorado, usa",52.0,usa
2104,230629,"maple park, illinois, usa",54.0,usa
2105,230699,"seattle, washington, usa",30.0,usa
2106,231149,"providence, rhode island, usa",,usa
2107,231210,"roanoke, virginia, usa",44.0,usa
2108,231225,"bellmawr, new jersey, usa",,usa
2109,231237,"waianae, hawaii, us",,us
2110,231263,"cornwall, ontario, canada",27.0,canada
2111,231264,"san antonio, texas, usa",38.0,usa
2112,231351,"methuen, massachusetts, usa",34.0,usa
2113,231354,"las vegas, nevada, usa",,usa
2114,231374,"montreal, quebec, canada",20.0,canada
2115,231393,"montreal, quebec, canada",28.0,canada
2116,231827,"festus, missouri, usa",32.0,usa
2117,231857,"canberra, australian capital territory, australia",46.0,australia
2118,231897,"warren, michigan, usa",33.0,usa
2119,231993,"akron, ohio, usa",26.0,usa
2120,232052,"lakeland, florida, usa",26.0,usa
2121,232067,"oviedo, florida, usa",,usa
2122,232106,"bayfield, colorado, usa",36.0,usa
2123,232131,"oakland, california, usa",,usa
2124,232211,"socorro, new mexico, usa",,usa
2125,232292,"kc, missouri, usa",,usa
2126,232522,"morehead, kentucky, usa",24.0,usa
2127,232756,"temecula, california, usa",34.0,usa
2128,232945,"newport, rhode island, usa",28.0,usa
2129,232964,"westchester, illinois, usa",44.0,usa
2130,232990,"portland, oregon, usa",26.0,usa
2131,233431,"brenham, texas, usa",,usa
2132,233445,"hesperia, california, usa",,usa
2133,233543,"elizabeth, colorado, usa",58.0,usa
2134,233578,"san antonio, texas, usa",43.0,usa
2135,233711,"mackay, queensland, australia",36.0,australia
2136,233911,"romney, west virginia, usa",41.0,usa
2137,234165,"upton, massachusetts, usa",,usa
2138,234359,"morro bay, california, usa",35.0,usa
2139,234399,"rochester, new york, usa",,usa
2140,234597,"firenze, toscana, italy",,italy
2141,234672,"northridge, california, usa",53.0,usa
2142,234721,"hazelwood, missouri, usa",,usa
2143,234765,"kuching, sarawak, malaysia",28.0,malaysia
2144,234828,"fairbanks, alaska, usa",,usa
2145,234954,"santa maria da feira, aveiro, portugal",26.0,portugal
2146,235105,"st louis, missouri, usa",46.0,usa
2147,235282,"encino, california, usa",43.0,usa
2148,235392,"st. louis, missouri, usa",27.0,usa
2149,235506,"toronto, ontario, canada",29.0,canada
2150,235684,"miami, florida, usa",26.0,usa
2151,235884,"lakewood, colorado, usa",,usa
2152,235935,"bridgeton, new jersey, usa",43.0,usa
2153,236058,"san francisco, california, usa",34.0,usa
2154,236097,"san francisco, california, usa",,usa
2155,236172,"chesapeake, virginia, usa",34.0,usa
2156,236267,"san francisco, california, usa",30.0,usa
2157,236283,"orlando, florida, usa",41.0,usa
2158,236340,"st kilda, victoria, australia",29.0,australia
2159,236757,"mars, pennsylvania, usa",,usa
2160,236943,"evergreen, colorado, usa",42.0,usa
2161,236948,"toronto, ontario, canada",35.0,canada
2162,236959,"st. louis, missouri, usa",35.0,usa
2163,237271,"sandy, utah, usa",,usa
2164,237411,"irvine, california,",,
2165,237486,"superior, wisconsin, usa",,usa
2166,237534,"rexdale, ontario, canada",47.0,canada
2167,237748,"eagan, minnesota, usa",27.0,usa
2168,237990,"rochester, new york, usa",,usa
2169,238057,"la jolla, california, usa",,usa
2170,238065,"bourbonnais, illinois, usa",27.0,usa
2171,238120,"louisville, kentucky, usa",25.0,usa
2172,238231,"sydney, new south wales, australia",17.0,australia
2173,238540,"omaha, nebraska, usa",32.0,usa
2174,238541,"vancouver, british columbia, canada",,canada
2175,238557,"kuala lumpur, selangor, malaysia",21.0,malaysia
2176,238613,"st. john`s, newfoundland, canada",37.0,canada
2177,238699,"amagansett, new york, usa",,usa
2178,238781,"yucca valley, california, usa",51.0,usa
2179,238864,"powys, wales, united kingdom",32.0,kingdom
2180,238889,"clark fork, idaho, usa",33.0,usa
2181,239423,"jackson, tennessee, usa",49.0,usa
2182,239535,"columbus, ,",,
2183,239584,"gilroy, california, usa",,usa
2184,239594,"leuven, vlaams-brabant, belgium",28.0,belgium
2185,239626,"wellesley, massachusetts, usa",52.0,usa
2186,240035,"birmingham, alabama, usa",,usa
2187,240144,"muskego, wisconsin, usa",34.0,usa
2188,240333,"sheffield, south yorkshire, united kingdom",33.0,kingdom
2189,240370,"brookline, massachusetts, usa",,usa
2190,240394,"baker city, oregon, usa",25.0,usa
2191,240401,"denver, colorado, usa",64.0,usa
2192,240403,"louisville, kentucky, usa",49.0,usa
2193,240484,"great bend, kansas, usa",56.0,usa
2194,240567,"hawthorne, new jersey, usa",33.0,usa
2195,240568,"elk  city, oklahoma, usa",34.0,usa
2196,240643,"niceville, florida, usa",,usa
2197,240700,"waldorf, maryland, usa",15.0,usa
2198,240756,"guyton, georgia, usa",41.0,usa
2199,240906,"whistler, british columbia, canada",,canada
2200,241086,"manchester, england, united kingdom",28.0,kingdom
2201,241204,"marrickville, new south wales, australia",23.0,australia
2202,241565,"ocala, florida, usa",64.0,usa
2203,241597,"gaston, south carolina, usa",,usa
2204,241666,"san francisco, california, usa",35.0,usa
2205,241980,"ashburn, virginia, usa",35.0,usa
2206,242006,"santo domingo, distrito nacional, dominican republic",30.0,republic
2207,242007,"subang jaya, selangor, malaysia",,malaysia
2208,242073,"aldergrove, british columbia, canada",28.0,canada
2209,242083,"fairview, new mexico, usa",24.0,usa
2210,242106,"covington, virginia, usa",28.0,usa
2211,242118,"margaret, alabama, usa",46.0,usa
2212,242143,"fort frances, ontario, canada",,canada
2213,242299,"orlando, florida, usa",25.0,usa
2214,242309,"wbl, minnesota, usa",17.0,usa
2215,242409,"berck sur mer, pas de calais, france",23.0,france
2216,242458,"orange park, florida, usa",47.0,usa
2217,242528,"lindstrom, minnesota, usa",44.0,usa
2218,242639,"avon, connecticut, usa",17.0,usa
2219,242646,"ft myers beach, florida, usa",,usa
2220,242891,"rockwall, texas, usa",84.0,usa
2221,242962,"hillsboro, ohio, usa",26.0,usa
2222,243058,"kuching, sarawak, malaysia",,malaysia
2223,243065,"royal oak, michigan, usa",,usa
2224,243077,"ann arbor, michigan, usa",34.0,usa
2225,243088,"edmond, oklahoma, usa",15.0,usa
2226,243236,"modesto, california, usa",50.0,usa
2227,243294,"geismar, louisiana, usa",25.0,usa
2228,243312,"ann arbor, michigan, usa",36.0,usa
2229,243360,"east elmhurst, new york, usa",,usa
2230,243700,"milwaukee, wisconsin, usa",,usa
2231,243759,"lock haven, pennsylvania, usa",51.0,usa
2232,243879,"los angeles, california, usa",32.0,usa
2233,243929,"chicago, illinois,",63.0,
2234,243930,"montreuil, seine saint-denis, france",43.0,france
2235,243942,"baltimore, maryland, usa",,usa
2236,243951,"palm desert, california, usa",56.0,usa
2237,244070,"long branch, new jersey, usa",47.0,usa
2238,244171,"moline, illinois, usa",51.0,usa
2239,244189,"onalaska, wisconsin, usa",35.0,usa
2240,244277,"inverness, scotland, united kingdom",44.0,kingdom
2241,244286,"howell, new jersey, usa",22.0,usa
2242,244359,"worcester, massachusetts, usa",17.0,usa
2243,244420,"kenmore, ,",,
2244,244627,"shelbyville, tennessee, usa",32.0,usa
2245,244657,"chicago, illinois, usa",32.0,usa
2246,244685,"rockvale, tennessee,",,
2247,244742,"carbondale, illinois, usa",18.0,usa
2248,244761,"santa rosa, california, usa",,usa
2249,244874,"pasadena, california, usa",29.0,usa
2250,244915,"lexington, north carolina, usa",49.0,usa
2251,245088,"adams, massachusetts, usa",27.0,usa
2252,245157,"santa monica, ,",53.0,
2253,245295,"puchong, selangor, malaysia",24.0,malaysia
2254,245328,"royal oak, michigan, usa",26.0,usa
2255,245371,"halifax, nova scotia, canada",26.0,canada
2256,245410,"san antonio, texas, usa",28.0,usa
2257,245568,"springport, michigan, usa",,usa
2258,245616,"sacramento, california, usa",28.0,usa
2259,245645,"phoenix, arizona, usa",,usa
2260,245649,"greensboro, north carolina, usa",27.0,usa
2261,245650,"lakeland, florida, usa",,usa
2262,245827,"albuquerque, ,",,
2263,246000,"saratoga, california, usa",20.0,usa
2264,246036,"buffalo, new york, usa",45.0,usa
2265,246156,"eastbourne, england, united kingdom",32.0,kingdom
2266,246247,"akron, ohio, usa",29.0,usa
2267,246311,"lynnwood, washington, usa",35.0,usa
2268,246507,"san francisco, california, usa",35.0,usa
2269,246512,"college station, texas, usa",22.0,usa
2270,246513,"virginia beach, virginia, usa",23.0,usa
2271,246528,"cambridge, england, united kingdom",31.0,kingdom
2272,246617,"derby, england, united kingdom",27.0,kingdom
2273,246634,"dana point, california, usa",,usa
2274,246759,"singapore, n/a, singapore",23.0,singapore
2275,246776,"gympie, queensland, australia",21.0,australia
